time,date,open,high,low,close,signal,ADX,PP,R1,S1,R2,S2,R3,S3,R4,S4,sl_price,sl,tp_price,tp,new_trade,trade_id,open_price,close_price,ctr,margin,summargin,fee,ctrf,SR,DR,CSR,CMR,y_pred,y_pred_val,y_pred_id,Price_Rise,date_to
1424649600,2015-02-23,235.0,239.9,234.08,236.12,Buy,46.780655266234966,236.70000000000002,239.32000000000002,233.50000000000003,242.52,230.88000000000002,245.14000000000001,227.68000000000004,247.76000000000002,224.48000000000005,245.4333333333333,False,470.0,False,True,1424649600.0,235.0,236.12,1.0047659574468086,0,0,0.002004765957446809,1.0027611914893617,1.0027611914893617,1.0047659574468086,1.0182439942454815,1.01426116838488,True,1,1000.0,1,2015-02-24
1424736000,2015-02-24,236.12,238.0,236.12,238.0,Sell,43.25866283215006,237.37333333333333,238.62666666666667,236.74666666666667,239.25333333333333,235.49333333333334,240.50666666666666,234.86666666666667,241.76,234.24,242.52,False,0.0,False,True,1424736000.0,236.12,238.0,1.0,0,0,0.0,1.0,1.0,1.0079620531932916,1.0182439942454815,1.0223367697594503,False,0,0.0,1,2015-02-25
1424822400,2015-02-25,238.0,240.18,237.02,237.02,Buy,42.015240211259616,238.07333333333335,239.1266666666667,235.9666666666667,241.23333333333332,234.91333333333336,242.2866666666667,232.8066666666667,243.34000000000003,230.70000000000005,242.52,False,476.0,False,True,1424822400.0,238.0,237.02,0.9958823529411766,0,0,0.0019958823529411763,0.9938864705882354,0.9938864705882354,0.9958823529411766,1.012018929638309,1.0181271477663232,True,1,1000.0,0,2015-02-26
1424908800,2015-02-26,237.02,239.64,235.0,239.64,Buy,37.99641945568424,238.09333333333333,241.18666666666667,236.54666666666668,242.73333333333335,233.45333333333335,245.82666666666665,231.9066666666667,248.92,230.36000000000004,242.52,False,474.04,False,False,1424822400.0,238.0,239.64,1.006890756302521,0,0,0.002006890756302521,1.0048838655462184,1.0110650414141107,1.011053919500464,1.0232169610066209,1.0293814432989692,True,1,1000.0,1,2015-02-27
1424995200,2015-02-27,239.64,259.42,238.0,256.0,Buy,42.96134887454931,251.14000000000001,264.28000000000003,242.86,272.56000000000006,229.72,285.70000000000005,221.44,298.84000000000003,213.16,242.52,False,479.28,False,False,1424822400.0,238.0,256.0,1.0756302521008403,0,0,0.0020756302521008404,1.0735546218487395,1.0683370075458363,1.0682690702720747,1.0931405461919579,1.0996563573883162,True,1,1000.0,1,2015-02-28
1425081600,2015-02-28,256.0,256.0,244.0,250.13,Buy,47.09879005693687,250.04333333333332,256.08666666666664,244.08666666666664,262.0433333333333,238.04333333333332,268.08666666666664,232.08666666666664,274.13,226.12999999999997,242.52,False,512.0,False,False,1424822400.0,238.0,250.13,1.050966386554622,0,0,0.002050966386554622,1.0489154201680673,0.9770489538406143,0.9770703125,1.0680518270576103,1.0744415807560137,True,1,1000.0,0,2015-03-01
1425168000,2015-03-01,250.13,261.5,240.01,250.36,Buy,51.59728108191479,250.62333333333333,261.2366666666667,239.74666666666667,272.11333333333334,229.13333333333333,282.7266666666667,218.25666666666666,293.34000000000003,207.38,242.52,False,500.26,False,False,1424822400.0,238.0,250.36,1.0519327731092438,0,0,0.002051932773109244,1.0498808403361346,1.0009203984892439,1.0009195218486389,1.0690348603456683,1.075429553264605,True,1,1000.0,1,2015-03-02
1425254400,2015-03-02,250.36,280.0,249.89,271.37,Buy,57.251695627149275,267.08666666666664,284.2833333333333,254.1733333333333,297.1966666666666,236.97666666666663,314.3933333333333,224.06333333333328,331.59,211.14999999999992,242.52,False,500.72,False,False,1424822400.0,238.0,271.37,1.1402100840336136,0,0,0.0021402100840336134,1.13806987394958,1.0839990884919954,1.0839191564147628,1.1588328141808721,1.165678694158076,True,1,1000.0,1,2015-03-03
1425340800,2015-03-03,271.37,280.09,264.69,277.0,Buy,61.96990738835709,273.9266666666667,283.16333333333336,267.7633333333334,289.32666666666665,258.5266666666667,298.56333333333333,252.3633333333334,307.8,246.2000000000001,242.52,False,542.74,False,False,1424822400.0,238.0,277.0,1.1638655462184875,0,0,0.0021638655462184876,1.161701680672269,1.0207648117779242,1.0207465821572024,1.1828957594494203,1.189862542955327,True,1,1000.0,1,2015-03-04
1425427200,2015-03-04,277.0,285.73,267.32,269.4,Buy,66.29146081880978,274.15,280.97999999999996,262.56999999999994,292.56,255.73999999999995,299.39,244.1599999999999,306.21999999999997,232.57999999999987,242.52,False,554.0,False,False,1424822400.0,238.0,269.4,1.1319327731092437,0,0,0.0021319327731092437,1.1298008403361344,0.9725395591080889,0.9725631768953068,1.1504129203657671,1.1572164948453612,True,1,1000.0,0,2015-03-05
1425513600,2015-03-05,269.4,278.61,265.17,274.49,Buy,67.73285812510959,272.75666666666666,280.3433333333333,266.9033333333333,286.19666666666666,259.31666666666666,293.7833333333333,253.4633333333333,301.36999999999995,247.60999999999996,242.52,False,538.8,False,False,1424822400.0,238.0,274.49,1.1533193277310925,0,0,0.0021533193277310926,1.1511660084033615,1.0189105613170464,1.0188938381588717,1.1721678744362665,1.1790807560137462,True,1,1000.0,1,2015-03-06
1425600000,2015-03-06,274.49,275.46,260.0,260.0,Buy,64.09447901485622,265.15333333333336,270.30666666666673,254.84666666666675,280.61333333333334,249.69333333333338,285.7666666666667,239.38666666666677,290.9200000000001,229.08000000000015,242.52,False,548.98,False,False,1424822400.0,238.0,260.0,1.0924369747899159,0,0,0.002092436974789916,1.090344537815126,0.9471653348481047,0.9472111916645415,1.1102367772886175,1.116838487972509,True,1,1000.0,0,2015-03-07
1425686400,2015-03-07,260.0,270.0,260.0,269.93,Buy,61.06249642297842,266.6433333333334,273.28666666666675,263.28666666666675,276.64333333333343,256.6433333333334,283.28666666666675,253.28666666666675,289.9300000000001,249.93000000000012,242.52,False,520.0,False,False,1424822400.0,238.0,269.93,1.1341596638655462,0,0,0.0021341596638655464,1.1320255042016807,1.0382273354347944,1.0381923076923076,1.1526781709860745,1.1594931271477666,True,1,1000.0,1,2015-03-08
1425772800,2015-03-08,269.93,280.0,269.93,270.08,Buy,61.386356606398785,273.33666666666664,276.7433333333333,266.6733333333333,283.4066666666666,263.26666666666665,286.8133333333333,256.6033333333333,290.2199999999999,249.93999999999994,242.52,False,539.86,False,False,1424822400.0,238.0,270.08,1.1347899159663866,0,0,0.0021347899159663867,1.13265512605042,1.0005561905154985,1.000555699625829,1.1533192796521992,1.1601374570446739,True,1,1000.0,1,2015-03-09
1425859200,2015-03-09,270.08,297.51,270.08,297.0,Buy,64.11727161567995,288.19666666666666,306.31333333333333,278.8833333333333,315.6266666666667,260.76666666666665,333.74333333333334,251.45333333333332,351.86,242.14,242.52,False,540.16,False,False,1424822400.0,238.0,297.0,1.2478991596638656,0,0,0.0022478991596638657,1.2456512605042016,1.0997621710747916,1.0996741706161137,1.2683769149327173,1.275773195876289,True,1,1000.0,1,2015-03-10
1425945600,2015-03-10,297.0,300.0,287.21,295.0,Buy,66.62927913672151,294.07,300.93,288.14,306.85999999999996,281.28,313.72,275.34999999999997,320.58000000000004,269.41999999999996,242.52,False,594.0,False,False,1424822400.0,238.0,295.0,1.2394957983193278,0,0,0.0022394957983193275,1.2372563025210084,0.9932605872531328,0.9932659932659933,1.2598287993843877,1.2671821305841928,True,1,1000.0,0,2015-03-11
1426032000,2015-03-11,295.0,299.94,289.0,295.68,Buy,68.72261873758947,294.8733333333334,300.7466666666668,289.8066666666668,305.8133333333334,283.9333333333334,311.6866666666668,278.8666666666668,317.5600000000002,273.8000000000002,242.52,False,590.0,False,False,1424822400.0,238.0,295.68,1.2423529411764707,0,0,0.0022423529411764705,1.2401105882352943,1.0023069478073945,1.0023050847457626,1.26273515867082,1.2701030927835055,True,1,1000.0,1,2015-03-12
1426118400,2015-03-12,295.68,296.94,289.37,290.28,Buy,70.46706840497944,292.19666666666666,295.0233333333333,287.4533333333333,299.76666666666665,284.62666666666667,302.5933333333333,279.8833333333333,305.41999999999996,275.14,242.52,False,591.36,False,False,1424822400.0,238.0,290.28,1.2196638655462184,0,0,0.0022196638655462182,1.2174442016806721,0.9817222860850846,0.9817370129870129,1.2396552466903294,1.2469072164948456,True,1,1000.0,0,2015-03-13
1426204800,2015-03-13,290.28,293.0,272.0,285.0,Buy,58.94114534561061,283.3333333333333,294.66666666666663,273.66666666666663,304.33333333333326,262.3333333333333,315.66666666666663,252.66666666666663,326.99999999999994,242.99999999999994,242.52,False,580.56,False,False,1424822400.0,238.0,285.0,1.1974789915966386,0,0,0.0021974789915966387,1.195281512605042,0.9817957249744713,0.9818106655642829,1.217088221642739,1.2242268041237117,True,1,1000.0,0,2015-03-14
1426291200,2015-03-14,285.0,288.63,272.64,282.33,Buy,49.33620946280325,281.2,289.76,273.77,297.18999999999994,265.21,305.75,257.78,314.31,250.34999999999997,242.52,False,570.0,False,False,1424822400.0,238.0,282.33,1.1862605042016805,0,0,0.0021862605042016806,1.1840742436974787,0.9906237411108805,0.9906315789473684,1.2056764873857186,1.2127577319587632,True,1,1000.0,0,2015-03-15
1426377600,2015-03-15,282.33,288.0,281.51,288.0,Buy,41.33209622713044,285.83666666666664,290.1633333333333,283.6733333333333,292.3266666666666,279.34666666666664,296.6533333333333,277.1833333333333,300.97999999999996,275.0199999999999,242.52,False,564.66,False,False,1424822400.0,238.0,288.0,1.2100840336134453,0,0,0.0022100840336134455,1.2078739495798319,1.0200998425639547,1.020082881734141,1.2299103949652335,1.2371134020618562,True,1,1000.0,1,2015-03-16
1426464000,2015-03-16,288.0,294.44,288.0,294.44,Buy,38.2443366091534,292.29333333333335,296.5866666666667,290.1466666666667,298.73333333333335,285.85333333333335,303.0266666666667,283.7066666666667,307.32000000000005,281.56000000000006,242.52,False,576.0,False,False,1424822400.0,238.0,294.44,1.237142857142857,0,0,0.0022371428571428572,1.2349057142857143,1.022379623896422,1.022361111111111,1.2574353270308551,1.264776632302406,True,1,1000.0,1,2015-03-17
1426550400,2015-03-17,294.44,294.96,284.0,284.0,Buy,32.81267482517949,287.65333333333336,291.30666666666673,280.34666666666675,298.61333333333334,276.6933333333334,302.2666666666667,269.38666666666677,305.9200000000001,262.08000000000015,242.52,False,588.88,False,False,1424822400.0,238.0,284.0,1.1932773109243697,0,0,0.00219327731092437,1.1910840336134454,0.9645141485982872,0.9645428610243174,1.212814163868574,1.2199312714776638,True,1,1000.0,0,2015-03-18
1426636800,2015-03-18,284.0,288.2,250.0,257.48,Buy,36.74772984378581,265.2266666666667,280.4533333333334,242.2533333333334,303.42666666666673,227.0266666666667,318.65333333333336,204.0533333333334,333.88000000000005,181.0800000000001,242.52,False,568.0,False,False,1424822400.0,238.0,257.48,1.0818487394957983,0,0,0.0020818487394957987,1.0797668907563025,0.9065413189030542,0.9066197183098592,1.099466151697722,1.1060137457044679,True,1,1000.0,0,2015-03-19
1426723200,2015-03-19,257.48,280.87,253.45,255.0,Buy,40.02694235929108,263.1066666666666,272.76333333333326,245.34333333333325,290.5266666666667,235.6866666666666,300.1833333333333,217.92333333333323,309.8399999999999,200.15999999999985,242.52,False,514.96,False,False,1424822400.0,238.0,255.0,1.0714285714285714,0,0,0.0020714285714285713,1.069357142857143,0.990359263663041,0.9903681839366164,1.0888664884177932,1.0953608247422686,True,1,1000.0,0,2015-03-20
1426809600,2015-03-20,255.0,271.0,255.0,261.65,Sell,42.759619455545455,262.55,270.1,254.10000000000002,278.54999999999995,246.55,286.1,238.10000000000002,293.65000000000003,229.65000000000003,290.5266666666667,False,0.0,False,True,1426809600.0,255.0,261.65,1.0,0,0,0.0,1.0,1.0,1.0260784313725488,1.0888664884177932,1.1239261168384884,False,0,0.0,1,2015-03-21
1426896000,2015-03-21,261.65,272.49,259.68,259.68,Sell,43.92629408818979,263.95000000000005,268.2200000000001,255.41000000000008,276.76000000000005,251.14000000000004,281.0300000000001,242.60000000000008,285.3000000000001,234.06000000000012,278.54999999999995,False,0.0,False,False,1426809600.0,255.0,259.68,1.0,0,0,0.0,1.0,1.0,0.9924708580164343,1.0888664884177932,1.115463917525774,False,0,0.0,0,2015-03-22
1426982400,2015-03-22,259.68,271.34,258.06,271.34,Sell,45.33939463453847,266.91333333333336,275.7666666666667,262.48666666666674,280.1933333333333,253.63333333333338,289.0466666666667,249.20666666666676,297.90000000000003,244.78000000000014,276.76000000000005,False,0.0,False,False,1426809600.0,255.0,271.34,1.0,0,0,0.0,1.0,1.0,1.0449014171287738,1.0888664884177932,1.165549828178695,False,0,0.0,1,2015-03-23
1427068800,2015-03-23,271.34,272.0,263.0,266.58,Sell,45.87955035449132,267.1933333333333,271.38666666666666,262.38666666666666,276.1933333333334,258.1933333333333,280.38666666666666,253.38666666666666,284.58,248.57999999999998,280.1933333333333,False,0.0,False,False,1426809600.0,255.0,266.58,1.0,0,0,0.0,1.0,1.0,0.982457433478293,1.0888664884177932,1.145103092783506,False,0,0.0,0,2015-03-24
1427155200,2015-03-24,266.58,266.58,245.0,255.33,Sell,50.194183700044526,255.63666666666666,266.2733333333333,244.69333333333333,277.2166666666667,234.05666666666667,287.8533333333333,223.11333333333334,298.48999999999995,212.17000000000002,276.1933333333334,False,0.0,False,False,1426809600.0,255.0,255.33,1.0,0,0,0.0,1.0,1.0,0.9577987846049967,1.0888664884177932,1.0967783505154647,False,0,0.0,0,2015-03-25
1427241600,2015-03-25,255.33,255.33,237.69,250.98,Sell,54.63746387984269,248.0,258.31,240.67,265.64000000000004,230.35999999999999,275.95000000000005,223.02999999999997,286.26,215.69999999999996,277.2166666666667,False,0.0,False,False,1426809600.0,255.0,250.98,1.0,0,0,0.0,1.0,1.0,0.9829632240629772,1.0888664884177932,1.0780927835051552,False,0,0.0,0,2015-03-26
1427328000,2015-03-26,250.98,269.0,250.05,251.9,Sell,49.85415467250482,256.9833333333333,263.9166666666666,244.96666666666658,275.93333333333334,238.0333333333333,282.86666666666656,226.0166666666666,289.79999999999984,213.9999999999999,265.64000000000004,False,0.0,False,False,1426809600.0,255.0,251.9,1.0,0,0,0.0,1.0,1.0,1.003665630727548,1.0888664884177932,1.0820446735395195,False,0,0.0,1,2015-03-27
1427414400,2015-03-27,251.9,252.0,242.88,252.0,Sell,47.76169069351092,248.96,255.04000000000002,245.92000000000002,258.08000000000004,239.84,264.16,236.8,270.24,233.76000000000002,275.93333333333334,False,0.0,False,False,1426809600.0,255.0,252.0,1.0,0,0,0.0,1.0,1.0,1.000396982929734,1.0888664884177932,1.082474226804124,False,0,0.0,1,2015-03-28
1427500800,2015-03-28,252.0,255.7,247.81,252.5,Sell,44.03271716122615,252.00333333333333,256.19666666666666,248.30666666666667,259.8933333333333,244.11333333333334,264.08666666666664,240.41666666666669,268.28,236.72000000000003,258.08000000000004,False,0.0,False,False,1426809600.0,255.0,252.5,1.0,0,0,0.0,1.0,1.0,1.001984126984127,1.0888664884177932,1.0846219931271481,False,0,0.0,1,2015-03-29
1427587200,2015-03-29,252.5,252.5,240.44,243.59,Sell,43.06105435966356,245.51,250.57999999999998,238.51999999999998,257.57,233.45,262.64,226.45999999999998,267.71,219.46999999999997,259.8933333333333,False,0.0,False,False,1426809600.0,255.0,243.59,1.0,0,0,0.0,1.0,1.0,0.9647128712871287,1.0888664884177932,1.0463487972508594,False,0,0.0,0,2015-03-30
1427673600,2015-03-30,243.59,269.0,240.19,269.0,Sell,36.789715625942314,259.3966666666667,278.6033333333334,249.7933333333334,288.20666666666676,230.5866666666667,307.4133333333334,220.9833333333334,326.6200000000001,211.3800000000001,257.57,False,0.0,False,False,1426809600.0,255.0,269.0,1.0,0,0,0.0,1.0,1.0,1.1043146270372346,1.0888664884177932,1.1554982817869417,False,0,0.0,1,2015-03-31
1427760000,2015-03-31,269.0,269.0,244.42,244.42,Sell,31.563600014507944,252.61333333333332,260.8066666666666,236.22666666666663,277.1933333333334,228.0333333333333,285.38666666666666,211.64666666666662,293.58,195.25999999999993,288.20666666666676,False,0.0,False,False,1426809600.0,255.0,244.42,1.0,0,0,0.0,1.0,1.0,0.9086245353159851,1.0888664884177932,1.049914089347079,False,0,0.0,0,2015-04-01
1427846400,2015-04-01,244.42,249.24,241.06,242.98,Sell,26.886561316321828,244.42666666666665,247.7933333333333,239.6133333333333,252.60666666666663,236.24666666666664,255.9733333333333,231.43333333333328,259.3399999999999,226.61999999999992,277.1933333333334,False,0.0,False,False,1426809600.0,255.0,242.98,1.0,0,0,0.0,1.0,1.0,0.9941085017592668,1.0888664884177932,1.0437285223367698,False,0,0.0,0,2015-04-02
1427932800,2015-04-02,242.98,255.93,240.0,251.2,Sell,24.726448384176408,249.04333333333332,258.08666666666664,242.15666666666664,264.97333333333336,233.11333333333332,274.01666666666665,226.22666666666663,283.05999999999995,219.33999999999995,252.60666666666663,False,0.0,False,False,1426809600.0,255.0,251.2,1.0,0,0,0.0,1.0,1.0,1.033829944851428,1.0888664884177932,1.0790378006872854,False,0,0.0,1,2015-04-03
1428019200,2015-04-03,251.2,256.0,249.37,252.9,Sell,22.956619234192463,252.75666666666666,256.1433333333333,249.51333333333332,259.38666666666666,246.12666666666667,262.7733333333333,242.88333333333333,266.15999999999997,239.64,264.97333333333336,False,0.0,False,False,1426809600.0,255.0,252.9,1.0,0,0,0.0,1.0,1.0,1.006767515923567,1.0888664884177932,1.0863402061855671,False,0,0.0,1,2015-04-04
1428105600,2015-04-04,252.9,255.0,249.52,249.56,Sell,21.481761609205847,251.35999999999999,253.19999999999996,247.71999999999997,256.84000000000003,245.88,258.67999999999995,242.23999999999998,260.5199999999999,238.59999999999997,259.38666666666666,False,0.0,False,False,1426809600.0,255.0,249.56,1.0,0,0,0.0,1.0,1.0,0.986793198892843,1.0888664884177932,1.0719931271477665,False,0,0.0,0,2015-04-05
1428192000,2015-04-05,249.56,259.99,249.56,259.99,Sell,22.80103022857286,256.5133333333333,263.46666666666664,253.03666666666663,266.9433333333333,246.08333333333331,273.89666666666665,242.60666666666663,280.84999999999997,239.12999999999994,256.84000000000003,False,0.0,False,False,1426809600.0,255.0,259.99,1.0,0,0,0.0,1.0,1.0,1.0417935566597212,1.0888664884177932,1.1167955326460484,False,0,0.0,1,2015-04-06
1428278400,2015-04-06,259.99,262.42,253.01,254.38,Sell,25.009154009147096,256.60333333333335,260.1966666666667,250.7866666666667,266.0133333333333,247.19333333333333,269.60666666666674,241.37666666666667,273.2000000000001,235.56,266.9433333333333,False,0.0,False,False,1426809600.0,255.0,254.38,1.0,0,0,0.0,1.0,1.0,0.9784222470095003,1.0888664884177932,1.0926975945017183,False,0,0.0,0,2015-04-07
1428364800,2015-04-07,254.42,256.88,246.51,248.84,Sell,21.583835954302057,250.74333333333334,254.9766666666667,244.60666666666668,261.11333333333334,240.37333333333333,265.3466666666667,234.23666666666668,269.58000000000004,228.10000000000002,266.0133333333333,False,0.0,False,False,1426809600.0,255.0,248.84,1.0,0,0,0.0,1.0,1.0,0.9782215582986085,1.0888664884177932,1.0689003436426119,False,0,0.0,0,2015-04-08
1428451200,2015-04-08,248.84,258.24,244.39,249.46,Sell,18.694092471219133,250.6966666666667,257.0033333333334,243.15333333333336,264.54666666666674,236.84666666666666,270.8533333333334,229.30333333333334,277.1600000000001,221.76000000000002,261.11333333333334,False,0.0,False,False,1426809600.0,255.0,249.46,1.0,0,0,0.0,1.0,1.0,1.0024915608423084,1.0888664884177932,1.0715635738831617,False,0,0.0,1,2015-04-09
1428537600,2015-04-09,249.46,249.46,239.96,249.27,Sell,19.0438499520164,246.23000000000002,252.50000000000003,243.00000000000003,255.73000000000005,236.73000000000002,262.0,233.50000000000003,268.27000000000004,230.27000000000004,264.54666666666674,False,0.0,False,False,1426809600.0,255.0,249.27,1.0,0,0,0.0,1.0,1.0,0.9992383548464684,1.0888664884177932,1.0707474226804126,False,0,0.0,0,2015-04-10
1428624000,2015-04-10,249.27,249.27,232.85,242.5,Sell,22.631831300344036,241.54,250.23,233.80999999999997,257.96000000000004,225.11999999999998,266.65,217.38999999999996,275.34000000000003,209.65999999999994,255.73000000000005,False,0.0,False,False,1426809600.0,255.0,242.5,1.0,0,0,0.0,1.0,1.0,0.9728406948289003,1.0888664884177932,1.0416666666666667,False,0,0.0,0,2015-04-11
1428710400,2015-04-11,242.5,242.5,230.76,232.58,Sell,26.423638040009006,235.28,239.8,228.06,247.01999999999998,223.54,251.54000000000002,216.32,256.06000000000006,209.1,257.96000000000004,False,0.0,False,False,1426809600.0,255.0,232.58,1.0,0,0,0.0,1.0,1.0,0.9590927835051547,1.0888664884177932,0.9990549828178695,False,0,0.0,0,2015-04-12
1428796800,2015-04-12,232.58,240.0,232.58,240.0,Sell,29.583476989729817,237.52666666666667,242.47333333333333,235.05333333333334,244.94666666666663,230.10666666666668,249.89333333333332,227.63333333333335,254.83999999999997,225.16000000000003,247.01999999999998,False,0.0,False,False,1426809600.0,255.0,240.0,1.0,0,0,0.0,1.0,1.0,1.031903001117895,1.0888664884177932,1.0309278350515465,False,0,0.0,1,2015-04-13
1428883200,2015-04-13,240.0,254.38,223.54,227.94,Sell,27.873656895074873,235.28666666666663,247.03333333333327,216.19333333333327,266.12666666666667,204.44666666666663,277.8733333333333,185.35333333333327,289.6199999999999,166.2599999999999,244.94666666666663,False,0.0,False,False,1426809600.0,255.0,227.94,1.0,0,0,0.0,1.0,1.0,0.94975,1.0888664884177932,0.9791237113402063,False,0,0.0,0,2015-04-14
1428969600,2015-04-14,227.94,231.85,216.5,221.98,Sell,24.129535515871222,223.44333333333336,230.3866666666667,215.03666666666672,238.79333333333335,208.09333333333336,245.7366666666667,199.68666666666672,252.68000000000006,191.2800000000001,266.12666666666667,False,0.0,False,False,1426809600.0,255.0,221.98,1.0,0,0,0.0,1.0,1.0,0.9738527682723523,1.0888664884177932,0.9535223367697595,False,0,0.0,0,2015-04-15
1429056000,2015-04-15,221.98,224.0,219.66,220.11,Sell,21.009434366534844,221.25666666666666,222.85333333333332,218.51333333333332,225.59666666666666,216.91666666666666,227.19333333333333,214.17333333333332,228.79,211.42999999999998,238.79333333333335,False,0.0,False,False,1426809600.0,255.0,220.11,1.0,0,0,0.0,1.0,1.0,0.991575817641229,1.0888664884177932,0.9454896907216497,False,0,0.0,0,2015-04-16
1429142400,2015-04-16,220.11,234.7,220.11,233.6,Sell,22.089053119782378,229.47,238.82999999999998,224.24,244.05999999999995,214.88000000000002,253.41999999999996,209.65000000000003,262.78,204.42000000000004,225.59666666666666,False,0.0,False,False,1426809600.0,255.0,233.6,1.0,0,0,0.0,1.0,1.0,1.061287538049157,1.0888664884177932,1.0034364261168385,False,0,0.0,1,2015-04-17
1429228800,2015-04-17,233.6,233.6,223.01,223.01,Sell,22.988735414155318,226.54,230.07,219.48,237.13,215.95,240.66,208.89,244.19,201.82999999999998,244.05999999999995,False,0.0,False,False,1426809600.0,255.0,223.01,1.0,0,0,0.0,1.0,1.0,0.954666095890411,1.0888664884177932,0.957946735395189,False,0,0.0,0,2015-04-18
1429315200,2015-04-18,223.01,227.49,222.0,222.02,Sell,22.873822635626038,223.83666666666667,225.67333333333335,220.18333333333334,229.3266666666667,218.34666666666666,231.16333333333336,214.69333333333333,233.00000000000003,211.04,237.13,False,0.0,False,False,1426809600.0,255.0,222.02,1.0,0,0,0.0,1.0,1.0,0.9955607371866734,1.0888664884177932,0.9536941580756015,False,0,0.0,0,2015-04-19
