y_pred_id,SRAvg,SRTotal,DRAvg,DRTotal,Count
0.0,1.0,1.0,0.99587758221918,0.015668532728801875,665.0
1000.0,1.0100377813388686,10742.749413073607,1.0105957114126862,20652.73505224348,1157.0
