time,date,open,high,low,close,signal,ADX,PP,R1,S1,R2,S2,R3,S3,R4,S4,sl_price,sl,tp_price,tp,new_trade,trade_id,open_price,close_price,ctr,margin,summargin,fee,ctrf,SR,DR,CSR,CMR,y_pred,y_pred_val,y_pred_id,Price_Rise,date_to
1442966400,2015-09-23,0.8059,0.91,0.8059,0.91,Sell,65.04501260331118,0.8753000000000001,0.9447000000000002,0.8406000000000001,0.9794000000000002,0.7712,1.0488000000000004,0.7365,1.1182000000000003,0.7018000000000001,0.9863000000000001,False,0.0,False,False,1442275200.0,0.955,0.91,1.0,0,0,0.0,1.0,1.0,1.1291723538900609,1.351383535237809,0.7374392220421393,False,0.0,0.0,1,2015-09-24
1443052800,2015-09-24,0.91,0.91,0.8,0.8,Sell,65.16193201579391,0.8366666666666666,0.8733333333333331,0.7633333333333331,0.9466666666666665,0.7266666666666666,0.9833333333333331,0.6533333333333331,1.0199999999999996,0.5799999999999996,0.9794000000000002,False,0.0,False,False,1442275200.0,0.955,0.8,1.0,0,0,0.0,1.0,1.0,0.8791208791208791,1.351383535237809,0.6482982171799027,False,0.0,0.0,0,2015-09-25
1443139200,2015-09-25,0.8,0.8,0.6823,0.6823,Sell,67.54552173879922,0.7215333333333334,0.7607666666666667,0.6430666666666667,0.8392333333333334,0.6038333333333333,0.8784666666666667,0.5253666666666666,0.9177000000000001,0.44689999999999996,0.9466666666666665,False,0.0,False,False,1442275200.0,0.955,0.6823,1.0,0,0,0.0,1.0,1.0,0.8528749999999999,1.351383535237809,0.5529173419773095,False,0.0,0.0,0,2015-09-26
1443225600,2015-09-26,0.6823,0.7703,0.6805,0.7703,Sell,69.55681692618158,0.7403666666666666,0.8002333333333332,0.7104333333333333,0.8301666666666666,0.6505666666666666,0.8900333333333332,0.6206333333333333,0.9498999999999999,0.5906999999999999,0.8392333333333334,False,0.0,False,False,1442275200.0,0.955,0.7703,1.0,0,0,0.0,1.0,1.0,1.128975523963066,1.351383535237809,0.6242301458670988,False,0.0,0.0,1,2015-09-27
1443312000,2015-09-27,0.7703,0.7703,0.7007,0.7008,Sell,71.2328962490002,0.7239333333333334,0.7471666666666669,0.6775666666666669,0.7935333333333333,0.6543333333333334,0.8167666666666669,0.6079666666666669,0.8400000000000003,0.5616000000000003,0.8301666666666666,False,0.0,False,False,1442275200.0,0.955,0.7008,1.0,0,0,0.0,1.0,1.0,0.9097754121770738,1.351383535237809,0.5679092382495947,False,0.0,0.0,0,2015-09-28
1443398400,2015-09-28,0.7008,0.7047,0.6,0.6,Sell,73.88737157769953,0.6349,0.6698000000000001,0.5651,0.7395999999999999,0.5302,0.7745000000000001,0.46040000000000003,0.8094000000000001,0.39060000000000006,0.7935333333333333,False,0.0,False,False,1442275200.0,0.955,0.6,1.0,0,0,0.0,1.0,1.0,0.8561643835616438,1.351383535237809,0.48622366288492697,False,0.0,0.0,0,2015-09-29
1443484800,2015-09-29,0.6,0.6816,0.5,0.6816,Sell,76.75448157896606,0.6210666666666667,0.7421333333333333,0.5605333333333333,0.8026666666666666,0.43946666666666667,0.9237333333333333,0.37893333333333334,1.0448,0.3184,0.7395999999999999,False,0.0,False,False,1442275200.0,0.955,0.6816,1.0,0,0,0.0,1.0,1.0,1.1360000000000001,1.351383535237809,0.5523500810372771,False,0.0,0.0,1,2015-09-30
1443571200,2015-09-30,0.6816,0.74,0.5046,0.7137,Sell,73.51863462852545,0.6527666666666667,0.8009333333333334,0.5655333333333334,0.8881666666666667,0.4173666666666668,1.0363333333333333,0.3301333333333335,1.1844999999999999,0.24290000000000023,0.8026666666666666,False,0.0,False,False,1442275200.0,0.955,0.7137,1.0,0,0,0.0,1.0,1.0,1.0470950704225352,1.351383535237809,0.5783630470016208,False,0.0,0.0,1,2015-10-01
1443657600,2015-10-01,0.7137,0.7137,0.6545,0.6548,Sell,70.82209550315827,0.6743333333333332,0.6941666666666665,0.6349666666666665,0.7335333333333333,0.6151333333333332,0.7533666666666665,0.5757666666666664,0.7731999999999998,0.5363999999999997,0.8881666666666667,False,0.0,False,False,1442275200.0,0.955,0.6548,1.0,0,0,0.0,1.0,1.0,0.9174723273083929,1.351383535237809,0.5306320907617504,False,0.0,0.0,0,2015-10-02
1443744000,2015-10-02,0.6548,0.666,0.6548,0.6647,Sell,68.5749795653523,0.6618333333333334,0.6688666666666667,0.6576666666666667,0.6730333333333334,0.6506333333333334,0.6800666666666667,0.6464666666666667,0.6871,0.6423000000000001,0.7335333333333333,False,0.0,False,False,1442275200.0,0.955,0.6647,1.0,0,0,0.0,1.0,1.0,1.015119120342089,1.351383535237809,0.5386547811993517,False,0.0,0.0,1,2015-10-03
1443830400,2015-10-03,0.6647,0.6796,0.6647,0.6796,Sell,64.96225877159983,0.6746333333333334,0.6845666666666669,0.6696666666666669,0.6895333333333334,0.6597333333333334,0.6994666666666669,0.6547666666666668,0.7094000000000004,0.6498000000000003,0.6730333333333334,False,0.0,False,False,1442275200.0,0.955,0.6796,1.0,0,0,0.0,1.0,1.0,1.0224161275763504,1.351383535237809,0.5507293354943275,False,0.0,0.0,1,2015-10-04
1443916800,2015-10-04,0.6796,0.6796,0.6095,0.6095,Sell,64.11339684919672,0.6328666666666667,0.6562333333333333,0.5861333333333334,0.7029666666666666,0.5627666666666667,0.7263333333333333,0.5160333333333335,0.7496999999999999,0.46930000000000016,0.6895333333333334,False,0.0,False,False,1442275200.0,0.955,0.6095,1.0,0,0,0.0,1.0,1.0,0.8968510888758093,1.351383535237809,0.4939222042139385,False,0.0,0.0,0,2015-10-05
1444003200,2015-10-05,0.6095,0.6095,0.6078,0.6078,Sell,63.465848258214486,0.6083666666666666,0.6089333333333332,0.6072333333333332,0.6100666666666666,0.6066666666666666,0.6106333333333333,0.6055333333333331,0.6111999999999999,0.6043999999999997,0.7029666666666666,False,0.0,False,False,1442275200.0,0.955,0.6078,1.0,0,0,0.0,1.0,1.0,0.9972108285479901,1.351383535237809,0.4925445705024312,False,0.0,0.0,0,2015-10-06
1444089600,2015-10-06,0.6078,0.6511,0.6078,0.6511,Sell,57.370386166826,0.6366666666666667,0.6655333333333334,0.6222333333333334,0.6799666666666667,0.5933666666666667,0.7088333333333334,0.5789333333333334,0.7377000000000001,0.5645000000000001,0.6100666666666666,False,0.0,False,False,1442275200.0,0.955,0.6511,1.0,0,0,0.0,1.0,1.0,1.071240539651201,1.351383535237809,0.5276337115072934,False,0.0,0.0,1,2015-10-07
1444176000,2015-10-07,0.6511,0.6511,0.6,0.6,Sell,52.83569300665235,0.6170333333333334,0.6340666666666669,0.5829666666666669,0.6681333333333336,0.5659333333333334,0.6851666666666669,0.5318666666666668,0.7022000000000004,0.49780000000000024,0.6799666666666667,False,0.0,False,False,1442275200.0,0.955,0.6,1.0,0,0,0.0,1.0,1.0,0.9215174320380893,1.351383535237809,0.48622366288492713,False,0.0,0.0,0,2015-10-08
1444262400,2015-10-08,0.6,0.64,0.6,0.62,Sell,49.056782039840975,0.62,0.64,0.6,0.66,0.58,0.68,0.5599999999999999,0.7000000000000001,0.5399999999999999,0.6681333333333336,False,0.0,False,False,1442275200.0,0.955,0.62,1.0,0,0,0.0,1.0,1.0,1.0333333333333334,1.351383535237809,0.5024311183144248,False,0.0,0.0,1,2015-10-09
1444348800,2015-10-09,0.62,0.6352,0.5701,0.6352,Sell,48.212015996079174,0.6135,0.6569,0.5918000000000001,0.6785999999999999,0.5484000000000001,0.722,0.5267000000000002,0.7654,0.5050000000000002,0.66,False,0.0,False,False,1442275200.0,0.955,0.6352,1.0,0,0,0.0,1.0,1.0,1.024516129032258,1.351383535237809,0.5147487844408429,False,0.0,0.0,1,2015-10-10
1444435200,2015-10-10,0.6352,0.6352,0.6352,0.6352,Sell,47.50804429294434,0.6352,0.6352,0.6352,0.6352,0.6352,0.6352,0.6352,0.6352,0.6352,0.6785999999999999,False,0.0,False,False,1442275200.0,0.955,0.6352,1.0,0,0,0.0,1.0,1.0,1.0,1.351383535237809,0.5147487844408429,False,0.0,0.0,0,2015-10-11
1444521600,2015-10-11,0.6352,0.6352,0.5993,0.5993,Sell,49.30193073319973,0.6112666666666667,0.6232333333333334,0.5873333333333335,0.6471666666666666,0.5753666666666668,0.6591333333333333,0.5514333333333336,0.6711,0.5275000000000003,0.6352,False,0.0,False,False,1442275200.0,0.955,0.5993,1.0,0,0,0.0,1.0,1.0,0.9434823677581865,1.351383535237809,0.48565640194489484,False,0.0,0.0,0,2015-10-12
1444608000,2015-10-12,0.5993,0.639,0.5993,0.63,Sell,49.96923180728893,0.6227666666666667,0.6462333333333333,0.6065333333333334,0.6624666666666666,0.5830666666666667,0.6859333333333333,0.5668333333333334,0.7093999999999999,0.5506000000000001,0.6471666666666666,False,0.0,False,False,1442275200.0,0.955,0.63,1.0,0,0,0.0,1.0,1.0,1.0512264308359751,1.351383535237809,0.5105348460291735,False,0.0,0.0,1,2015-10-13
1444694400,2015-10-13,0.63,0.65,0.6016,0.6017,Sell,48.014332126002834,0.6177666666666667,0.6339333333333333,0.5855333333333334,0.6661666666666667,0.5693666666666667,0.6823333333333333,0.5371333333333334,0.6985,0.5049,0.6624666666666666,False,0.0,False,False,1442275200.0,0.955,0.6017,1.0,0,0,0.0,1.0,1.0,0.9550793650793651,1.351383535237809,0.4876012965964345,False,0.0,0.0,0,2015-10-14
1444780800,2015-10-14,0.6017,0.6017,0.4832,0.4832,Sell,52.142765595083034,0.5227,0.5622,0.4437000000000001,0.6412,0.40420000000000006,0.6807000000000001,0.3252000000000001,0.7202000000000002,0.24620000000000014,0.6661666666666667,False,0.0,False,False,1442275200.0,0.955,0.4832,1.0,0,0,0.0,1.0,1.0,0.803058002326741,1.351383535237809,0.3915721231766614,False,0.0,0.0,0,2015-10-15
1444867200,2015-10-15,0.4832,0.56,0.4832,0.56,Sell,55.58312681931653,0.5344000000000001,0.5856000000000001,0.5088000000000001,0.6112000000000002,0.45760000000000006,0.6624000000000002,0.4320000000000001,0.7136000000000002,0.40640000000000015,0.6412,False,0.0,False,False,1442275200.0,0.955,0.56,1.0,0,0,0.0,1.0,1.0,1.1589403973509935,1.351383535237809,0.4538087520259321,False,0.0,0.0,1,2015-10-16
1444953600,2015-10-16,0.56,0.5622,0.525,0.525,Sell,58.025460766763494,0.5374,0.5498,0.5126,0.5746000000000001,0.5002,0.587,0.47539999999999993,0.5993999999999999,0.4505999999999999,0.6112000000000002,False,0.0,False,False,1442275200.0,0.955,0.525,1.0,0,0,0.0,1.0,1.0,0.9375,1.351383535237809,0.4254457050243114,False,0.0,0.0,0,2015-10-17
1445040000,2015-10-17,0.525,0.54,0.52,0.523,Sell,60.25251267904351,0.5276666666666667,0.5353333333333334,0.5153333333333334,0.5476666666666667,0.5076666666666667,0.5553333333333335,0.4953333333333334,0.5630000000000002,0.4830000000000001,0.5746000000000001,False,0.0,False,False,1442275200.0,0.955,0.523,1.0,0,0,0.0,1.0,1.0,0.9961904761904762,1.351383535237809,0.4238249594813616,False,0.0,0.0,0,2015-10-18
1445126400,2015-10-18,0.523,0.523,0.505,0.505,Sell,62.690998012837376,0.511,0.517,0.499,0.529,0.493,0.535,0.481,0.541,0.469,0.5476666666666667,False,0.0,False,False,1442275200.0,0.955,0.505,1.0,0,0,0.0,1.0,1.0,0.9655831739961759,1.351383535237809,0.4092382495948138,False,0.0,0.0,0,2015-10-19
1445212800,2015-10-19,0.505,0.505,0.4821,0.5,Sell,65.4886535525185,0.4957,0.5093,0.48639999999999994,0.5186,0.47279999999999994,0.5322,0.4634999999999999,0.5458000000000001,0.4541999999999999,0.529,False,0.0,False,False,1442275200.0,0.955,0.5,1.0,0,0,0.0,1.0,1.0,0.9900990099009901,1.351383535237809,0.4051863857374394,False,0.0,0.0,0,2015-10-20
1445299200,2015-10-20,0.5,0.5,0.44,0.44,Sell,68.80336374203596,0.45999999999999996,0.4799999999999999,0.41999999999999993,0.52,0.39999999999999997,0.5399999999999999,0.35999999999999993,0.5599999999999998,0.3199999999999999,0.5186,False,0.0,False,False,1442275200.0,0.955,0.44,1.0,0,0,0.0,1.0,1.0,0.88,1.351383535237809,0.3565640194489467,False,0.0,0.0,0,2015-10-21
1445385600,2015-10-21,0.44,0.4719,0.42,0.42,Sell,71.90879716135642,0.43729999999999997,0.45459999999999995,0.40269999999999995,0.4892,0.38539999999999996,0.5065,0.35079999999999995,0.5237999999999999,0.3161999999999999,0.52,False,0.0,False,False,1442275200.0,0.955,0.42,1.0,0,0,0.0,1.0,1.0,0.9545454545454545,1.351383535237809,0.34035656401944914,False,0.0,0.0,0,2015-10-22
1445472000,2015-10-22,0.42,0.609,0.411,0.609,Sell,62.11653951341364,0.543,0.675,0.4770000000000001,0.7410000000000001,0.34500000000000003,0.8730000000000001,0.2790000000000001,1.0050000000000001,0.21300000000000013,0.4892,False,0.0,False,False,1442275200.0,0.955,0.609,1.0,0,0,0.0,1.0,1.0,1.45,1.351383535237809,0.49351701782820123,False,0.0,0.0,1,2015-10-23
1445558400,2015-10-23,0.609,0.609,0.5,0.5649,Sell,53.95632480679466,0.5579666666666666,0.6159333333333332,0.5069333333333332,0.6669666666666667,0.4489666666666666,0.7249333333333332,0.39793333333333325,0.7828999999999998,0.3468999999999999,0.7410000000000001,False,0.0,False,False,1442275200.0,0.955,0.5649,1.0,0,0,0.0,1.0,1.0,0.9275862068965517,1.351383535237809,0.45777957860615903,False,0.0,0.0,0,2015-10-24
1445644800,2015-10-24,0.5649,0.5649,0.51,0.5561,Buy,47.15614588461218,0.5436666666666666,0.5773333333333333,0.5224333333333333,0.5985666666666665,0.4887666666666667,0.6322333333333332,0.46753333333333336,0.6658999999999998,0.44630000000000003,0.7831880000000004,False,1.1298,False,True,1445644800.0,0.5649,0.5561,0.984422021596743,0,0,0.007937688086386972,0.976484333510356,0.976484333510356,0.984422021596743,1.3196048507235607,0.45064829821718017,True,1.0,1000.0,0,2015-10-25
1445731200,2015-10-25,0.5561,0.67,0.5561,0.62,Sell,47.50356869621734,0.6153666666666667,0.6746333333333334,0.5607333333333334,0.7292666666666667,0.5014666666666667,0.7885333333333334,0.4468333333333334,0.8478000000000001,0.3922000000000001,0.5985666666666665,False,0.0,False,True,1445731200.0,0.5561,0.62,1.0,0,0,0.0,1.0,1.0,1.114907390757058,1.3196048507235607,0.5024311183144249,False,0.0,0.0,1,2015-10-26
1445817600,2015-10-26,0.62,0.706,0.62,0.706,Sell,49.02719771991664,0.6773333333333333,0.7346666666666667,0.6486666666666667,0.7633333333333333,0.5913333333333334,0.8206666666666667,0.5626666666666668,0.878,0.5340000000000001,0.7292666666666667,False,0.0,False,False,1445731200.0,0.5561,0.706,1.0,0,0,0.0,1.0,1.0,1.1387096774193548,1.3196048507235607,0.5721231766612644,False,0.0,0.0,1,2015-10-27
1445904000,2015-10-27,0.706,0.901,0.7012,0.83,Buy,53.81372634178385,0.8107333333333333,0.9202666666666666,0.7204666666666666,1.0105333333333333,0.6109333333333333,1.1200666666666665,0.5206666666666666,1.2295999999999998,0.4303999999999999,0.7419500000000003,False,1.412,False,True,1445904000.0,0.706,0.83,1.1756373937677054,0,0,0.008702549575070821,1.1669348441926346,1.1669348441926346,1.1756373937677054,1.5398928808749432,0.6726094003241494,True,1.0,1000.0,1,2015-10-28
1445990400,2015-10-28,0.83,1.01,0.82,0.99,Buy,58.71533821913664,0.9400000000000001,1.06,0.8700000000000001,1.1300000000000003,0.75,1.2500000000000002,0.68,1.3700000000000003,0.6100000000000001,0.7330300000000003,False,1.66,False,False,1445904000.0,0.706,0.99,1.4022662889518414,0,0,0.009609065155807365,1.392657223796034,1.193431861878775,1.1927710843373494,1.837757227916454,0.80226904376013,True,1.0,1000.0,1,2015-10-29
1446076800,2015-10-29,0.99,1.2,0.9717,1.123,Buy,63.750280773969614,1.0982333333333332,1.2247666666666663,0.9964666666666664,1.3265333333333331,0.8699333333333332,1.4530666666666663,0.7681666666666664,1.5795999999999994,0.6663999999999997,0.7275700000000004,False,1.98,False,False,1445904000.0,0.706,1.123,1.5906515580736544,0,0,0.010362606232294617,1.5802889518413599,1.1347292965126687,1.1343434343434344,2.08535696639471,0.9100486223662889,True,1.0,1000.0,1,2015-10-30
1446163200,2015-10-30,1.123,1.34,1.121,1.139,Buy,68.37257665848479,1.2000000000000002,1.2790000000000004,1.0600000000000003,1.419,0.9810000000000001,1.4980000000000004,0.8410000000000002,1.5770000000000006,0.7010000000000003,0.7258300000000003,False,2.246,False,False,1445904000.0,0.706,1.139,1.613314447592068,0,0,0.010453257790368271,1.6028611898016998,1.0142836143567533,1.0142475512021372,2.115143401098861,0.923014586709887,True,1.0,1000.0,1,2015-10-31
1446249600,2015-10-31,1.139,1.139,0.8676,0.8676,Buy,61.55990586459441,0.9580666666666667,1.0485333333333333,0.7771333333333335,1.2294666666666667,0.6866666666666668,1.3199333333333334,0.5057333333333335,1.4104,0.3248000000000002,0.7248900000000004,False,2.278,False,False,1445904000.0,0.706,0.8676,1.2288951841359774,0,0,0.00891558073654391,1.2199796033994335,0.761126173096976,0.7617208077260755,1.6098910024296984,0.7030794165316049,True,1.0,1000.0,0,2015-11-01
1446336000,2015-11-01,0.8676,0.99,0.8676,0.99,Buy,55.8826802030191,0.9491999999999999,1.0307999999999997,0.9083999999999999,1.0716,0.8268,1.1531999999999998,0.7859999999999999,1.2347999999999997,0.7451999999999999,0.7237580000000005,False,1.7352,False,False,1445904000.0,0.706,0.99,1.4022662889518414,0,0,0.009609065155807365,1.392657223796034,1.1415413994754011,1.1410788381742738,1.8377572279164542,0.80226904376013,True,1.0,1000.0,1,2015-11-02
1446422400,2015-11-02,0.99,1.06,0.9753,0.9878,Buy,52.569480372013906,1.0077,1.0401000000000002,0.9554,1.0924000000000005,0.9229999999999999,1.1248000000000002,0.8706999999999999,1.1572000000000005,0.8183999999999999,0.7206380000000004,False,1.98,False,False,1445904000.0,0.706,0.9878,1.3991501416430596,0,0,0.009596600566572239,1.3895535410764874,0.9977713950952793,0.9977777777777778,1.8336615931446338,0.8004862236628852,True,1.0,1000.0,0,2015-11-03
1446508800,2015-11-03,0.9878,1.06,0.8425,1.06,Buy,45.0301214175974,0.9875000000000002,1.1325000000000003,0.9150000000000003,1.2050000000000003,0.7700000000000001,1.3500000000000003,0.6975000000000002,1.4950000000000006,0.6250000000000003,0.7226820000000005,False,1.9756,False,False,1445904000.0,0.706,1.06,1.501416430594901,0,0,0.010005665722379604,1.4914107648725212,1.073302122433602,1.0730917189714517,1.9680728797471152,0.8589951377633716,True,1.0,1000.0,1,2015-11-04
1446595200,2015-11-04,1.06,1.06,0.7987,0.799,Buy,37.68046573836447,0.8859,0.9731000000000001,0.7118,1.1472,0.6245999999999999,1.2344000000000002,0.4504999999999999,1.3216,0.27639999999999987,0.7247820000000006,False,2.12,False,False,1445904000.0,0.706,0.799,1.1317280453257792,0,0,0.008526912181303116,1.123201133144476,0.7531131996626577,0.7537735849056604,1.4821816636356508,0.6474878444084282,True,1.0,1000.0,0,2015-11-05
