,date,open,high,low,close,signal,ADX,PP,R1,S1,R2,S2,R3,S3,R4,S4,sl_price,sl,tp_price,tp,new_trade,trade_id,open_price,close_price,ctr,margin,summargin,fee,ctrf,SR,DR,CSR,CMR,y_pred,y_pred_val,y_pred_id,Price_Rise,date_to
168,2019-06-18,273.74,274.14,260.97,264.65,Sell,24.869516117157627,266.58666666666664,272.20333333333326,259.0333333333333,279.75666666666666,253.41666666666669,285.3733333333332,245.86333333333334,290.98999999999984,238.31,280.7666666666667,False,0.0,False,False,155.0,241.13,264.65,1.0,0,0,0.0,1.0,1.0,0.9667933075180828,1.1942013725088834,2.1265568501406227,False,0.5,500.0,0,2019-06-19
169,2019-06-19,264.65,270.0,263.6,268.91,Buy,21.84728938693065,267.50333333333333,271.40666666666664,265.00666666666666,273.9033333333333,261.10333333333335,277.8066666666666,258.6066666666667,281.7099999999999,256.11,231.14939999999984,False,529.3,False,True,169.0,264.65,268.91,1.0160967315322125,0,0,0.00806438692612885,1.0080323446060837,1.0080323446060837,1.0160967315322125,1.2037936094619328,2.1607874648453236,True,0.75,750.0,1,2019-06-20
170,2019-06-20,268.91,274.2,266.51,271.99,Buy,21.969003667028925,270.90000000000003,275.2900000000001,267.6000000000001,278.59000000000003,263.21000000000004,282.9800000000001,259.9100000000001,287.3700000000001,256.6100000000001,233.32039999999984,False,537.82,False,False,169.0,264.65,271.99,1.0277347440015117,0,0,0.008110938976006047,1.0196238050255055,1.011499095719941,1.0114536462013313,1.2176361474041888,2.1855363599839333,True,0.75,750.0,1,2019-06-21
171,2019-06-21,271.99,296.59,271.97,296.08,Buy,28.790051080604808,288.2133333333333,304.4566666666666,279.83666666666664,312.83333333333326,263.59333333333336,329.07666666666654,255.2166666666667,345.3199999999998,246.84000000000003,235.59299999999982,False,543.98,False,False,169.0,264.65,296.08,1.1187606272435293,0,0,0.008475042508974118,1.1102855847345552,1.0889168919577958,1.0885694326997315,1.3259045691668339,2.3791080755323466,True,0.75,750.0,1,2019-06-22
172,2019-06-22,296.01,314.56,293.52,308.54,Buy,36.53985460100355,305.53999999999996,317.55999999999995,296.5199999999999,326.5799999999999,284.49999999999994,338.59999999999997,275.4799999999999,350.61999999999995,266.45999999999987,238.3383999999998,False,592.02,False,False,169.0,264.65,308.54,1.165841677687512,0,0,0.008663366710750048,1.157178310976762,1.0422348329897644,1.0420832207511486,1.3819039272059606,2.4792286058658144,True,0.75,750.0,1,2019-06-23
173,2019-06-23,308.54,318.2,301.0,305.99,Buy,43.30729699129207,308.3966666666667,315.7933333333334,298.5933333333334,325.5966666666667,291.1966666666667,332.9933333333334,281.39333333333343,340.3900000000001,271.59000000000015,241.21319999999986,False,617.08,False,False,169.0,264.65,305.99,1.1562063102210467,0,0,0.008624825240884187,1.1475814849801624,0.9917067007689602,0.9917352693329876,1.3704433844290924,2.458738449176381,True,0.75,750.0,0,2019-06-24
174,2019-06-24,305.99,313.09,295.0,310.44,Buy,45.12859103725844,306.1766666666667,317.35333333333335,299.2633333333334,324.26666666666665,288.0866666666667,335.4433333333333,281.1733333333334,346.62,274.2600000000001,244.09399999999982,False,611.98,False,False,169.0,264.65,310.44,1.1730209710938977,0,0,0.00869208388437559,1.164328887209522,1.0145936497308068,1.0145429589202262,1.390443155157352,2.4944957814383337,True,1.0,1000.0,1,2019-06-25
175,2019-06-25,310.44,317.8,305.48,316.88,Buy,47.47464853673887,313.38666666666666,321.2933333333333,308.9733333333333,325.7066666666667,301.06666666666666,333.6133333333333,296.6533333333333,341.5199999999999,292.23999999999995,247.07599999999985,False,620.88,False,False,169.0,264.65,316.88,1.1973549971660684,0,0,0.008789419988664273,1.1885655771774042,1.0208160170499323,1.0207447493879656,1.419386643582069,2.546243471273609,True,1.0,1000.0,1,2019-06-26
176,2019-06-26,316.84,363.29,314.45,334.51,Buy,53.218527699858875,337.4166666666667,360.3833333333334,311.54333333333335,386.2566666666667,288.57666666666665,409.2233333333334,262.7033333333333,432.1900000000001,236.82999999999998,249.9895999999998,False,633.68,False,False,169.0,264.65,334.51,1.2639712828263745,0,0,0.009055885131305497,1.254915397695069,1.0558234411223921,1.0556362029790456,1.4986216903099825,2.6879067898754574,True,1.0,1000.0,1,2019-06-27
177,2019-06-27,334.51,343.25,274.34,293.68,Buy,46.75781354834448,303.75666666666666,333.17333333333335,264.2633333333333,372.6666666666667,234.84666666666664,402.08333333333337,195.3533333333333,431.50000000000006,155.85999999999996,253.35519999999983,False,669.02,False,False,169.0,264.65,293.68,1.109692046098621,0,0,0.008438768184394485,1.1012532779142266,0.8775518094183264,0.8779408687333713,1.315118175965076,2.3598232221775866,True,1.0,1000.0,0,2019-06-28
178,2019-06-28,293.68,312.74,289.88,309.79,Sell,41.37388508874915,304.1366666666667,318.39333333333343,295.5333333333334,326.9966666666668,281.2766666666667,341.25333333333344,272.6733333333334,355.51000000000016,264.0700000000001,372.6666666666667,False,0.0,False,True,178.0,293.68,309.79,1.0,0,0,0.0,1.0,1.0,1.0548556251702534,1.315118175965076,2.48927280032142,False,0.5,500.0,1,2019-06-29
179,2019-06-29,309.79,323.96,291.0,317.0,Buy,38.74059908314721,310.65333333333336,330.30666666666673,297.34666666666675,343.61333333333334,277.6933333333334,363.2666666666667,264.38666666666677,382.9200000000001,251.08000000000015,258.6403999999999,False,619.58,False,True,179.0,309.79,317.0,1.0232738306594789,0,0,0.008093095322637914,1.015180735336841,1.015180735336841,1.0232738306594789,1.3350826369310709,2.5472077139413476,True,0.75,750.0,1,2019-06-30
180,2019-06-30,317.0,323.23,286.0,289.5,Sell,35.18592415905973,299.57666666666665,313.1533333333333,275.9233333333333,336.8066666666666,262.34666666666664,350.3833333333333,238.69333333333327,363.96,215.0399999999999,343.61333333333334,False,0.0,False,True,180.0,317.0,289.5,1.0,0,0,0.0,1.0,1.0,0.9132492113564669,1.3350826369310709,2.3262354359180444,False,0.5,500.0,0,2019-07-01
181,2019-07-01,289.88,301.76,278.85,293.51,Buy,30.26017549178857,291.37333333333333,303.89666666666665,280.9866666666667,314.2833333333333,268.46333333333337,326.8066666666666,258.0766666666667,339.3299999999999,247.69000000000005,263.48699999999985,False,579.76,False,True,181.0,289.88,293.51,1.0125224230716159,0,0,0.008050089692286464,1.0044723333793295,1.0044723333793295,1.0138514680483592,1.341053571572381,2.3584572117316243,True,0.75,750.0,1,2019-07-02
182,2019-07-02,293.51,295.99,271.6,291.24,Sell,26.193814506332785,286.2766666666667,300.9533333333334,276.5633333333334,310.66666666666663,261.8866666666667,325.34333333333336,252.1733333333334,340.02000000000004,242.4600000000001,314.2833333333333,False,0.0,False,True,182.0,293.51,291.24,1.0,0,0,0.0,1.0,1.0,0.9922660216006269,1.341053571572381,2.3402169546002463,False,0.25,250.0,0,2019-07-03
183,2019-07-03,291.24,303.41,288.99,302.1,Sell,22.930977359691553,298.1666666666667,307.34333333333336,292.92333333333335,312.5866666666667,283.74666666666667,321.7633333333334,278.50333333333333,330.94000000000005,273.26,310.66666666666663,False,0.0,False,False,182.0,293.51,302.1,1.0,0,0,0.0,1.0,1.0,1.0372888339513804,1.341053571572381,2.42748091603054,False,0.25,250.0,1,2019-07-04
184,2019-07-04,302.1,303.79,280.0,282.57,Sell,20.606178954701953,288.78666666666663,297.57333333333327,273.78333333333325,312.5766666666666,264.9966666666666,321.3633333333333,249.99333333333323,330.1499999999999,234.98999999999984,312.5866666666667,False,0.0,False,False,182.0,293.51,282.57,1.0,0,0,0.0,1.0,1.0,0.9353525322740813,1.341053571572381,2.2705504218561723,False,0.5,500.0,0,2019-07-05
185,2019-07-05,282.57,294.99,280.21,287.6,Sell,18.668846950543955,287.6,294.99000000000007,280.21000000000004,302.38000000000005,272.82,309.7700000000001,265.43,317.16000000000014,258.04,312.5766666666666,False,0.0,False,False,182.0,293.51,287.6,1.0,0,0,0.0,1.0,1.0,1.01780089889231,1.341053571572381,2.310968260345526,False,0.5,500.0,1,2019-07-06
186,2019-07-06,287.6,297.88,285.48,287.65,Sell,15.902238703271069,290.33666666666664,295.19333333333327,282.7933333333333,302.7366666666667,277.93666666666667,307.59333333333325,270.3933333333333,312.4499999999999,262.84999999999997,302.38000000000005,False,0.0,False,False,182.0,293.51,287.65,1.0,0,0,0.0,1.0,1.0,1.000173852573018,1.341053571572381,2.3113700281237497,False,0.25,250.0,1,2019-07-07
187,2019-07-07,287.65,310.97,284.12,306.47,Sell,17.26841872405284,300.52000000000004,316.9200000000001,290.07000000000005,327.37,273.67,343.7700000000001,263.22,360.17000000000013,252.77000000000004,302.7366666666667,False,0.0,False,False,182.0,293.51,306.47,1.0,0,0,0.0,1.0,1.0,1.0654267338779768,1.341053571572381,2.462595419847334,False,0.5,500.0,1,2019-07-08
188,2019-07-08,306.47,315.0,302.51,313.67,Sell,19.501421154879882,310.3933333333334,318.27666666666676,305.78666666666675,322.88333333333344,297.90333333333336,330.76666666666677,293.29666666666674,338.65000000000015,288.6900000000001,327.37,False,0.0,False,False,182.0,293.51,313.67,1.0,0,0,0.0,1.0,1.0,1.0234933272424707,1.341053571572381,2.520449979911617,False,0.5,500.0,1,2019-07-09
189,2019-07-09,313.67,318.61,302.39,307.95,Sell,22.34554724717562,309.65000000000003,316.9100000000001,300.69000000000005,325.87,293.43,333.1300000000001,284.47,340.39000000000016,275.51000000000005,322.88333333333344,False,0.0,False,False,182.0,293.51,307.95,1.0,0,0,0.0,1.0,1.0,0.981764274556062,1.341053571572381,2.4744877460827697,False,0.5,500.0,0,2019-07-10
190,2019-07-10,307.95,314.73,281.63,288.46,Sell,20.947650690619252,294.94,308.25,275.15,328.0400000000001,261.84,341.35,242.04999999999995,354.66,222.25999999999993,325.87,False,0.0,False,False,182.0,293.51,288.46,1.0,0,0,0.0,1.0,1.0,0.9367105049521026,1.341053571572381,2.3178786661309814,False,0.5,500.0,0,2019-07-11
191,2019-07-11,288.46,288.46,262.09,268.49,Buy,24.009029044683363,273.0133333333333,283.93666666666667,257.56666666666666,299.3833333333334,246.64333333333332,310.3066666666667,231.19666666666666,321.23,215.75,275.4791999999998,False,576.92,False,True,191.0,288.46,268.49,0.9307702974415865,0,0,0.007723081189766346,0.9230472162518201,0.9230472162518201,0.9307702974415865,1.2378557660844474,2.157412615508241,True,0.75,750.0,0,2019-07-12
192,2019-07-12,268.49,279.02,266.33,275.48,Sell,26.560177673070125,273.60999999999996,280.88999999999993,268.19999999999993,286.2999999999999,260.91999999999996,293.5799999999999,255.50999999999993,300.8599999999999,250.0999999999999,299.3833333333334,False,0.0,False,True,192.0,268.49,275.48,1.0,0,0,0.0,1.0,1.0,1.0260344891802302,1.2378557660844474,2.2135797509039827,False,0.5,500.0,1,2019-07-13
193,2019-07-13,275.48,275.83,260.4,269.18,Sell,29.840126819761554,268.47,276.5400000000001,261.11000000000007,283.9,253.04000000000002,291.9700000000001,245.68000000000006,300.04000000000013,238.3200000000001,286.2999999999999,False,0.0,False,False,192.0,268.49,269.18,1.0,0,0,0.0,1.0,1.0,0.977130826194279,1.2378557660844474,2.162957010847735,False,0.0,0.0,0,2019-07-14
194,2019-07-14,269.35,269.99,229.18,235.13,Sell,36.32666637540499,244.76666666666665,260.3533333333333,219.5433333333333,285.57666666666665,203.95666666666665,301.1633333333333,178.7333333333333,316.74999999999994,153.50999999999993,283.9,False,0.0,False,False,192.0,268.49,235.13,1.0,0,0,0.0,1.0,1.0,0.8735047180325433,1.2378557660844474,1.8893531538770636,False,0.0,0.0,0,2019-07-15
195,2019-07-15,235.13,236.16,212.5,228.13,Sell,42.83441649215673,225.59666666666666,238.69333333333333,215.03333333333333,249.25666666666666,201.93666666666667,262.35333333333335,191.37333333333333,275.45,180.81,285.57666666666665,False,0.0,False,False,192.0,268.49,228.13,1.0,0,0,0.0,1.0,1.0,0.9702292348913367,1.2378557660844474,1.8331056649256774,False,0.5,500.0,0,2019-07-16
196,2019-07-16,228.13,234.57,190.41,198.67,Sell,49.29082384506978,207.88333333333333,225.35666666666665,181.19666666666666,252.04333333333332,163.72333333333333,269.51666666666665,137.03666666666666,286.99,110.35,249.25666666666666,False,0.0,False,False,192.0,268.49,198.67,1.0,0,0,0.0,1.0,1.0,0.8708631043703151,1.2378557660844474,1.596384089995986,False,0.25,250.0,0,2019-07-17
197,2019-07-17,198.67,219.8,192.58,211.5,Buy,54.67116330583065,207.96,223.34,196.12,235.17999999999998,180.74,250.56,168.9,265.94,157.06,274.37599999999975,False,397.34,False,True,197.0,198.67,211.5,1.0645794533648765,0,0,0.008258317813459506,1.056321135551417,1.056321135551417,1.0645794533648765,1.3075732084791927,1.6994777018883125,True,0.75,750.0,1,2019-07-18
198,2019-07-18,211.5,230.15,206.4,226.3,Sell,54.761004452505254,220.95000000000002,235.50000000000003,211.75000000000003,244.70000000000002,197.20000000000002,259.25,188.00000000000003,273.80000000000007,178.80000000000004,235.17999999999998,False,0.0,False,True,198.0,211.5,226.3,1.0,0,0,0.0,1.0,1.0,1.0699763593380616,1.3075732084791927,1.8184009642426722,False,0.25,250.0,1,2019-07-19
199,2019-07-19,226.49,226.97,213.12,221.45,Sell,54.835872074734084,220.51333333333332,227.90666666666664,214.05666666666664,234.36333333333334,206.66333333333333,241.75666666666663,200.20666666666665,249.14999999999995,193.74999999999997,244.70000000000002,False,0.0,False,False,198.0,211.5,221.45,1.0,0,0,0.0,1.0,1.0,0.9785682722050375,1.3075732084791927,1.7794294897549259,False,0.25,250.0,0,2019-07-20
200,2019-07-20,221.45,236.31,220.5,228.6,Sell,50.792306573317525,228.47,236.44,220.63,244.27999999999997,212.66,252.25,204.82,260.22,196.98,234.36333333333334,False,0.0,False,False,198.0,211.5,228.6,1.0,0,0,0.0,1.0,1.0,1.0322871980130954,1.3075732084791927,1.8368822820409845,False,0.25,250.0,1,2019-07-21
201,2019-07-21,228.6,230.0,217.62,225.47,Sell,48.064548939838296,224.36333333333334,231.10666666666668,218.7266666666667,236.74333333333334,211.98333333333335,243.48666666666668,206.3466666666667,250.23000000000002,200.71000000000004,244.27999999999997,False,0.0,False,False,198.0,211.5,225.47,1.0,0,0,0.0,1.0,1.0,0.9863079615048119,1.3075732084791927,1.8117316191241504,False,0.25,250.0,0,2019-07-22
202,2019-07-22,225.47,228.19,211.56,217.27,Sell,47.13417549225536,219.00666666666666,226.45333333333332,209.82333333333332,235.63666666666666,202.37666666666667,243.08333333333331,193.19333333333333,250.52999999999997,184.01,236.74333333333334,False,0.0,False,False,198.0,211.5,217.27,1.0,0,0,0.0,1.0,1.0,0.9636315252583493,1.3075732084791927,1.7458417034953837,False,0.25,250.0,0,2019-07-23
203,2019-07-23,217.27,219.0,208.39,212.05,Sell,47.0452504432751,213.14666666666668,217.90333333333336,207.29333333333335,223.75666666666666,202.53666666666666,228.51333333333338,196.68333333333334,233.27000000000007,190.83,235.63666666666666,False,0.0,False,False,198.0,211.5,212.05,1.0,0,0,0.0,1.0,1.0,0.9759745938233534,1.3075732084791927,1.7038971474487785,False,0.25,250.0,0,2019-07-24
204,2019-07-24,212.05,218.21,200.59,216.51,Sell,48.52434499602297,211.76999999999998,222.94999999999996,205.32999999999996,229.39000000000001,194.14999999999998,240.56999999999996,187.70999999999995,251.74999999999994,181.26999999999992,223.75666666666666,False,0.0,False,False,198.0,211.5,216.51,1.0,0,0,0.0,1.0,1.0,1.0210327752888468,1.3075732084791927,1.7397348332663758,False,0.25,250.0,1,2019-07-25
205,2019-07-25,216.51,225.98,215.6,219.16,Sell,45.27142099952868,220.24666666666667,224.89333333333335,214.51333333333335,230.6266666666667,209.86666666666667,235.27333333333334,204.13333333333335,239.92000000000002,198.40000000000003,229.39000000000001,False,0.0,False,False,198.0,211.5,219.16,1.0,0,0,0.0,1.0,1.0,1.012239619417117,1.3075732084791927,1.7610285255122577,False,0.0,0.0,1,2019-07-26
206,2019-07-26,219.16,220.66,212.65,219.24,Sell,43.423296370993505,217.51666666666665,222.3833333333333,214.3733333333333,225.5266666666666,209.50666666666666,230.3933333333333,206.36333333333332,235.25999999999993,203.21999999999997,230.6266666666667,False,0.0,False,False,198.0,211.5,219.24,1.0,0,0,0.0,1.0,1.0,1.0003650301149845,1.3075732084791927,1.7616713539574165,False,0.0,0.0,1,2019-07-27
207,2019-07-27,219.24,224.01,201.98,207.11,Sell,44.52000101644669,211.03333333333333,220.08666666666667,198.05666666666667,233.0633333333333,189.00333333333333,242.11666666666667,176.02666666666667,251.17000000000002,163.05,225.5266666666666,False,0.0,False,False,198.0,211.5,207.11,1.0,0,0,0.0,1.0,1.0,0.9446725050173326,1.3075732084791927,1.6642024909602287,False,0.0,0.0,0,2019-07-28
208,2019-07-28,207.11,213.39,197.18,211.07,Sell,46.39100285016725,207.21333333333334,217.24666666666667,201.0366666666667,223.42333333333335,191.00333333333336,233.45666666666665,184.8266666666667,243.48999999999998,178.65000000000006,233.0633333333333,False,0.0,False,False,198.0,211.5,211.07,1.0,0,0,0.0,1.0,1.0,1.0191202742503982,1.3075732084791927,1.696022498995584,False,0.25,250.0,1,2019-07-29
209,2019-07-29,211.07,214.8,206.03,210.69,Sell,46.940107560297896,210.50666666666666,214.98333333333332,206.2133333333333,219.27666666666667,201.73666666666665,223.75333333333333,197.4433333333333,228.23,193.14999999999995,223.42333333333335,False,0.0,False,False,198.0,211.5,210.69,1.0,0,0,0.0,1.0,1.0,0.9981996494054105,1.3075732084791927,1.6929690638810801,False,0.0,0.0,0,2019-07-30
210,2019-07-30,210.69,215.1,204.41,209.8,Sell,47.824672358310316,209.76999999999998,215.12999999999997,204.43999999999997,220.46,199.07999999999998,225.81999999999996,193.74999999999997,231.17999999999995,188.41999999999996,219.27666666666667,False,0.0,False,False,198.0,211.5,209.8,1.0,0,0,0.0,1.0,1.0,0.9957757843276853,1.3075732084791927,1.6858175974286898,False,0.0,0.0,0,2019-07-31
211,2019-07-31,209.8,219.0,209.61,218.68,Sell,45.30797882961941,215.76333333333332,221.91666666666663,212.52666666666664,225.1533333333333,206.37333333333333,231.30666666666662,203.13666666666666,237.45999999999992,199.89999999999998,220.46,False,0.0,False,False,198.0,211.5,218.68,1.0,0,0,0.0,1.0,1.0,1.04232602478551,1.3075732084791927,1.7571715548413054,False,0.0,0.0,1,2019-08-01
212,2019-08-01,218.68,219.22,210.61,217.38,Sell,43.02037158016313,215.73666666666668,220.86333333333334,212.25333333333336,224.3466666666667,207.1266666666667,229.47333333333333,203.64333333333337,234.6,200.16000000000005,225.1533333333333,False,0.0,False,False,198.0,211.5,217.38,1.0,0,0,0.0,1.0,1.0,0.9940552405341138,1.3075732084791927,1.7467255926074765,False,0.0,0.0,0,2019-08-02
213,2019-08-02,217.38,223.01,215.0,217.8,Sell,37.80182895409545,218.60333333333332,222.20666666666665,214.19666666666666,226.61333333333334,210.59333333333333,230.21666666666664,206.18666666666667,233.81999999999996,201.78,224.3466666666667,False,0.0,False,False,198.0,211.5,217.8,1.0,0,0,0.0,1.0,1.0,1.0019321004692245,1.3075732084791927,1.7501004419445598,False,0.0,0.0,1,2019-08-03
214,2019-08-03,217.8,224.6,216.49,221.82,Sell,32.137452016241475,220.97000000000003,225.45000000000005,217.34000000000006,229.08000000000004,212.86000000000004,233.56000000000003,209.23000000000008,238.04000000000005,205.6000000000001,226.61333333333334,False,0.0,False,False,198.0,211.5,221.82,1.0,0,0,0.0,1.0,1.0,1.018457300275482,1.3075732084791927,1.7824025713137843,False,0.25,250.0,1,2019-08-04
215,2019-08-04,221.82,223.71,216.65,222.9,Sell,27.417137901363162,221.08666666666667,225.52333333333334,218.46333333333334,228.14666666666668,214.02666666666667,232.58333333333334,211.40333333333334,237.02,208.78,229.08000000000004,False,0.0,False,False,198.0,211.5,222.9,1.0,0,0,0.0,1.0,1.0,1.0048688125507168,1.3075732084791927,1.7910807553234267,False,0.5,500.0,1,2019-08-05
216,2019-08-05,222.9,237.0,222.88,233.0,Sell,30.164051870507837,230.96,239.04000000000002,224.92000000000002,245.08000000000004,216.84,253.16000000000003,210.8,261.24,204.76000000000002,228.14666666666668,False,0.0,False,False,198.0,211.5,233.0,1.0,0,0,0.0,1.0,1.0,1.0453117990130103,1.3075732084791927,1.8722378465247125,False,0.5,500.0,1,2019-08-06
217,2019-08-06,233.0,239.63,222.0,226.1,Sell,33.37323978749586,229.24333333333334,236.48666666666668,218.85666666666668,246.87333333333333,211.61333333333334,254.11666666666667,201.2266666666667,261.36,190.84000000000003,245.08000000000004,False,0.0,False,False,198.0,211.5,226.1,1.0,0,0,0.0,1.0,1.0,0.9703862660944206,1.3075732084791927,1.8167938931297747,False,0.5,500.0,0,2019-08-07
218,2019-08-07,226.0,231.17,220.0,225.97,Sell,33.995578218355774,225.71333333333334,231.42666666666668,220.2566666666667,236.88333333333333,214.54333333333335,242.59666666666666,209.0866666666667,248.31,203.63000000000005,246.87333333333333,False,0.0,False,False,198.0,211.5,225.97,1.0,0,0,0.0,1.0,1.0,0.9994250331711633,1.3075732084791927,1.815749296906392,False,0.25,250.0,0,2019-08-08
219,2019-08-08,225.97,226.63,214.69,220.85,Sell,29.762643784992182,220.72333333333333,226.75666666666666,214.81666666666666,232.66333333333336,208.78333333333333,238.69666666666666,202.87666666666667,244.73,196.97,236.88333333333333,False,0.0,False,False,198.0,211.5,220.85,1.0,0,0,0.0,1.0,1.0,0.9773421250608487,1.3075732084791927,1.774608276416235,False,0.25,250.0,0,2019-08-09
220,2019-08-09,220.85,221.24,206.36,210.3,Sell,28.460943499389412,212.63333333333335,218.9066666666667,204.0266666666667,227.51333333333332,197.75333333333336,233.7866666666667,189.1466666666667,240.06000000000003,180.54000000000005,232.66333333333336,False,0.0,False,False,198.0,211.5,210.3,1.0,0,0,0.0,1.0,1.0,0.9522300203758207,1.3075732084791927,1.6898352752109316,False,0.25,250.0,0,2019-08-10
221,2019-08-10,210.3,214.78,201.0,206.05,Sell,29.697518591967043,207.27666666666664,213.55333333333328,199.77333333333328,221.05666666666662,193.49666666666664,227.3333333333333,185.99333333333328,233.60999999999993,178.48999999999992,227.51333333333332,False,0.0,False,False,198.0,211.5,206.05,1.0,0,0,0.0,1.0,1.0,0.9797907750832144,1.3075732084791927,1.6556850140618757,False,0.5,500.0,0,2019-08-11
222,2019-08-11,206.05,216.63,205.69,216.28,Sell,29.169332423695494,212.86666666666667,220.04333333333335,209.10333333333335,223.80666666666667,201.92666666666668,230.98333333333335,198.16333333333336,238.16000000000003,194.40000000000003,221.05666666666662,False,0.0,False,False,198.0,211.5,216.28,1.0,0,0,0.0,1.0,1.0,1.0496481436544527,1.3075732084791927,1.7378867014865442,False,0.25,250.0,1,2019-08-12
223,2019-08-12,216.28,216.45,209.7,211.2,Sell,28.729177283469202,212.44999999999996,215.19999999999993,208.44999999999993,219.2,205.69999999999996,221.94999999999993,201.69999999999993,224.6999999999999,197.6999999999999,223.80666666666667,False,0.0,False,False,198.0,211.5,211.2,1.0,0,0,0.0,1.0,1.0,0.9765119289809505,1.3075732084791927,1.6970670952189666,False,0.25,250.0,0,2019-08-13
224,2019-08-13,211.19,211.94,203.0,208.6,Sell,31.59670318303984,207.84666666666666,212.69333333333333,203.75333333333333,216.78666666666663,198.90666666666667,221.63333333333333,194.81333333333333,226.48,190.72,219.2,False,0.0,False,False,198.0,211.5,208.6,1.0,0,0,0.0,1.0,1.0,0.9876893939393939,1.3075732084791927,1.6761751707513088,False,0.5,500.0,0,2019-08-14
225,2019-08-14,208.4,209.0,182.0,186.2,Sell,38.47694908776048,192.4,202.8,175.8,219.39999999999998,165.4,229.8,148.8,240.20000000000002,132.20000000000002,216.78666666666663,False,0.0,False,False,198.0,211.5,186.2,1.0,0,0,0.0,1.0,1.0,0.8926174496644295,1.3075732084791927,1.496183206106873,False,0.5,500.0,0,2019-08-15
226,2019-08-15,186.32,189.69,173.76,188.06,Buy,45.06959910064081,183.83666666666667,193.91333333333336,177.98333333333335,199.76666666666665,167.90666666666667,209.84333333333336,162.05333333333334,219.92000000000004,156.20000000000002,245.20259999999973,False,372.64,False,True,226.0,186.32,188.06,1.0093387720051525,0,0,0.008037355088020611,1.001301416917132,1.001301416917132,1.0099892588614394,1.309274906373096,1.511128967456813,True,0.75,750.0,1,2019-08-16
227,2019-08-16,187.94,188.21,177.96,185.5,Sell,50.56347411137441,183.89000000000001,189.82000000000002,179.57000000000002,194.14000000000001,173.64000000000001,200.07000000000002,169.32000000000002,206.00000000000003,165.00000000000003,199.76666666666665,False,0.0,False,True,227.0,187.94,185.5,1.0,0,0,0.0,1.0,1.0,0.9863873231947251,1.309274906373096,1.4905584572117345,False,0.25,250.0,0,2019-08-17
228,2019-08-17,185.5,186.88,182.11,185.63,Sell,55.14170328698575,184.87333333333333,187.63666666666666,182.86666666666667,189.64333333333332,180.10333333333335,192.40666666666664,178.0966666666667,195.16999999999996,176.09000000000003,194.14000000000001,False,0.0,False,False,227.0,187.94,185.63,1.0,0,0,0.0,1.0,1.0,1.0007008086253368,1.309274906373096,1.4916030534351172,False,0.25,250.0,1,2019-08-18
229,2019-08-18,185.63,198.0,183.37,194.57,Sell,49.84466507732364,191.98000000000002,200.59000000000003,185.96000000000004,206.61,177.35000000000002,215.22000000000003,171.33000000000004,223.83000000000004,165.31000000000006,189.64333333333332,False,0.0,False,False,227.0,187.94,194.57,1.0,0,0,0.0,1.0,1.0,1.0481603189139685,1.309274906373096,1.5634391321816017,False,0.25,250.0,1,2019-08-19
230,2019-08-19,194.57,203.79,193.15,202.27,Sell,42.12053266353946,199.73666666666668,206.32333333333335,195.68333333333337,210.37666666666664,189.0966666666667,216.96333333333334,185.04333333333338,223.55,180.99000000000007,206.61,False,0.0,False,False,227.0,187.94,202.27,1.0,0,0,0.0,1.0,1.0,1.03957444621473,1.309274906373096,1.6253113700281268,False,0.25,250.0,1,2019-08-20
231,2019-08-20,202.39,202.77,194.48,196.44,Sell,35.68375565205264,197.89666666666668,201.31333333333336,193.02333333333334,206.1866666666667,189.60666666666665,209.60333333333338,184.73333333333332,213.02000000000007,179.85999999999999,210.37666666666664,False,0.0,False,False,227.0,187.94,196.44,1.0,0,0,0.0,1.0,1.0,0.971177139467049,1.309274906373096,1.5784652470871865,False,0.25,250.0,0,2019-08-21
232,2019-08-21,196.44,197.07,179.94,187.27,Sell,36.23772298518738,188.09333333333333,196.24666666666667,179.11666666666667,205.2233333333333,170.96333333333334,213.37666666666667,161.98666666666668,221.53,153.01000000000002,206.1866666666667,False,0.0,False,False,227.0,187.94,187.27,1.0,0,0,0.0,1.0,1.0,0.953319079617186,1.309274906373096,1.5047810365608707,False,0.25,250.0,0,2019-08-22
233,2019-08-22,187.28,195.0,182.63,190.45,Sell,36.69936242946633,189.35999999999999,196.08999999999997,183.71999999999997,201.73000000000002,176.98999999999998,208.45999999999998,171.34999999999997,215.18999999999997,165.70999999999995,205.2233333333333,False,0.0,False,False,227.0,187.94,190.45,1.0,0,0,0.0,1.0,1.0,1.01698082981791,1.309274906373096,1.530333467255929,False,0.25,250.0,1,2019-08-23
234,2019-08-23,190.45,197.14,188.3,194.36,Sell,35.40803437963071,193.26666666666665,198.2333333333333,189.39333333333332,202.10666666666663,184.42666666666668,207.07333333333327,180.55333333333334,212.0399999999999,176.68,201.73000000000002,False,0.0,False,False,227.0,187.94,194.36,1.0,0,0,0.0,1.0,1.0,1.0205303229194016,1.309274906373096,1.5617517075130607,False,0.0,0.0,1,2019-08-24
235,2019-08-24,194.35,194.53,185.51,190.96,Sell,35.53586808714693,190.33333333333334,195.1566666666667,186.13666666666668,199.35333333333335,181.31333333333333,204.1766666666667,177.11666666666667,209.00000000000006,172.92000000000002,202.10666666666663,False,0.0,False,False,227.0,187.94,190.96,1.0,0,0,0.0,1.0,1.0,0.9825066886190574,1.309274906373096,1.534431498593816,False,0.0,0.0,0,2019-08-25
