,date,open,high,low,close,signal,ADX,PP,R1,S1,R2,S2,R3,S3,R4,S4,sl_price,sl,tp_price,tp,new_trade,trade_id,open_price,close_price,ctr,margin,summargin,fee,ctrf,SR,DR,ASR,CSR,CMR,y_pred,y_pred_val,y_pred_id,Price_Rise,date_to
406,2019-08-22,187.28,195.0,182.63,190.45,Buy,36.69936242946633,189.35999999999999,196.08999999999997,183.71999999999997,201.73000000000002,176.98999999999998,208.45999999999998,171.34999999999997,215.18999999999997,165.70999999999995,229.4181999999997,False,374.56,False,False,397.0,211.19,190.45,0.9017945925469956,0,0,0.007607178370187982,0.8941874141768076,1.0170580865093288,1.01698082981791,0.9881330436154787,1.779455763705035,0.5040359931189631,True,1.008145,100.0,1,2019-08-23
407,2019-08-23,190.53,197.14,188.3,194.36,Sell,35.40803437963071,193.26666666666665,198.2333333333333,189.39333333333332,202.10666666666663,184.42666666666668,207.07333333333327,180.55333333333334,212.0399999999999,176.68,201.73000000000002,False,0.0,False,True,407.0,190.53,194.36,1.0,0,0,0.0,1.0,1.0,1.0205303229194016,0.9898388522664116,1.779455763705035,0.5143840148206966,False,0.99460864,99.0,1,2019-08-24
408,2019-08-24,194.35,194.53,185.51,190.96,Sell,35.53586808714693,190.33333333333334,195.1566666666667,186.13666666666668,199.35333333333335,181.31333333333333,204.1766666666667,177.11666666666667,209.00000000000006,172.92000000000002,202.10666666666663,False,0.0,False,False,407.0,190.53,190.96,1.0,0,0,0.0,1.0,1.0,0.9825066886190574,0.9918603305561033,1.779455763705035,0.5053857350800588,False,0.9891637,98.0,0,2019-08-25
409,2019-08-25,190.96,192.76,182.49,186.72,Sell,36.88334247361541,187.32333333333335,192.1566666666667,181.8866666666667,197.59333333333336,177.05333333333337,202.42666666666668,171.61666666666673,207.26000000000002,166.1800000000001,199.35333333333335,False,0.0,False,False,407.0,190.53,186.72,1.0,0,0,0.0,1.0,1.0,0.9777963971512358,1.0026424248101187,1.779455763705035,0.4941643509329104,False,0.99189085,99.0,0,2019-08-26
410,2019-08-26,186.72,194.49,185.31,188.35,Sell,36.22919158696505,189.38333333333333,193.45666666666665,184.27666666666664,198.56333333333333,180.20333333333332,202.63666666666666,175.09666666666664,206.70999999999998,169.98999999999995,197.59333333333336,False,0.0,False,False,407.0,190.53,188.35,1.0,0,0,0.0,1.0,1.0,1.008729648671808,1.0016389279331273,1.779455763705035,0.49847823210268677,False,0.9925901,99.0,1,2019-08-27
411,2019-08-27,188.35,189.0,184.56,187.07,Sell,36.099559947015436,186.87666666666667,189.19333333333333,184.75333333333333,191.31666666666666,182.43666666666667,193.63333333333333,180.31333333333333,195.95,178.19,198.56333333333333,False,0.0,False,False,407.0,190.53,187.07,1.0,0,0,0.0,1.0,1.0,0.9932041412264402,1.0030063627593395,1.779455763705035,0.4950906444356231,False,0.99429095,99.0,0,2019-08-28
412,2019-08-28,187.07,188.13,166.0,172.81,Sell,41.63709112142317,175.64666666666668,185.29333333333335,163.16333333333336,197.77666666666664,153.51666666666668,207.42333333333335,141.03333333333336,217.07000000000002,128.55000000000004,191.31666666666666,False,0.0,False,False,407.0,190.53,172.81,1.0,0,0,0.0,1.0,1.0,0.9237718501095847,1.0029359599976895,1.779455763705035,0.45735080058224215,False,0.99332273,99.0,0,2019-08-29
413,2019-08-29,172.81,173.36,163.49,168.82,Sell,46.65292766833153,168.55666666666667,173.62333333333333,163.75333333333333,178.42666666666668,158.68666666666667,183.49333333333334,153.88333333333333,188.56,149.07999999999998,197.77666666666664,False,0.0,False,False,407.0,190.53,168.82,1.0,0,0,0.0,1.0,1.0,0.9769110583878248,0.9980978224174581,1.779455763705035,0.44679105465131713,False,0.9994264,99.0,0,2019-08-30
414,2019-08-30,168.82,170.36,165.52,168.25,Sell,50.83279145742183,168.04333333333332,170.56666666666663,165.72666666666663,172.8833333333333,163.20333333333332,175.40666666666664,160.88666666666663,177.92999999999995,158.56999999999994,178.42666666666668,False,0.0,False,False,407.0,190.53,168.25,1.0,0,0,0.0,1.0,1.0,0.9966236227935079,0.994123051319743,1.779455763705035,0.44528251951832787,False,0.99762607,99.0,0,2019-08-31
415,2019-08-31,168.25,174.9,165.93,171.92,Sell,49.45837817053826,170.91666666666666,175.9033333333333,166.9333333333333,179.88666666666666,161.94666666666666,184.8733333333333,157.9633333333333,189.85999999999996,153.97999999999996,172.8833333333333,False,0.0,False,False,407.0,190.53,171.92,1.0,0,0,0.0,1.0,1.0,1.021812778603269,0.9970174741817897,1.779455763705035,0.4549953685324869,False,0.9989773,99.0,1,2019-09-01
416,2019-09-01,171.92,173.59,167.67,171.38,Sell,48.31303376480196,170.88,174.09,168.17,176.80000000000004,164.95999999999998,180.01000000000002,162.24999999999997,183.22000000000003,159.53999999999996,179.88666666666666,False,0.0,False,False,407.0,190.53,171.38,1.0,0,0,0.0,1.0,1.0,0.9968590041879944,1.0017058086509336,1.779455763705035,0.45356622998544444,False,0.9974421,99.0,0,2019-09-02
417,2019-09-02,171.32,181.69,170.62,178.84,Sell,40.37885603747083,177.04999999999998,183.47999999999996,172.40999999999997,188.12,165.98,194.54999999999995,161.33999999999997,200.97999999999993,156.69999999999996,176.80000000000004,False,0.0,False,False,407.0,190.53,178.84,1.0,0,0,0.0,1.0,1.0,1.0435289998833004,1.0000000000000007,1.779455763705035,0.47330951435754987,False,0.9972782,99.0,1,2019-09-03
