date,MR,SR,CMR,CSR
2019-01,0.7554141948395398,1.244973918025263,0.7554141948395398,1.244973918025263
2019-02,1.27277888163497,0.8401755466065914,0.9614752340790508,1.045996642087825
2019-03,1.0503270889087122,1.0,1.009863483668072,1.045996642087825
2019-04,1.1349706277868217,0.8888869738868722,1.1461653920377384,0.9297727898812765
2019-05,1.6684958842604154,1.458048497512921,1.912372239296692,1.3556538193147922
2019-06,1.0820002989983555,0.9741987465271998,2.0691873347151755,1.3206762515012818
2019-07,0.7553713298791019,1.056321135551417,1.5630047887927965,1.3950582376816227
2019-08,0.7861715749039692,1.0,1.2287899363876784,1.3950582376816227
2019-09,1.0558980921358774,0.9680254903329885,1.2974769494675158,1.3504519345748276
2019-10,1.0050680328320385,0.9584659442724458,1.3040526052462302,1.2943621886668133
2019-11,0.831679912304741,1.0362840422495003,1.0845543563719537,1.3413268810065557
2019-12,0.8474364043759064,1.0,0.9190908441140739,1.3413268810065557
2020-01,1.3973092775487987,1.1651567008967885,1.2842541633907523,1.5628560034977776
2020-02,1.2120436331255562,1.4125151840226866,1.556572082052749,2.207557835381624
2020-03,0.6111672329874183,1.3823510404540504,0.9513258523336432,3.0516198706022792
2020-04,1.5492111194590532,0.9492383383615688,1.4738045886641413,2.896714575281653
2020-05,1.1239573229873911,1.0,1.6564934600814814,2.896714575281653
2020-06,0.973765964791163,0.993633042064863,1.6130369523264954,2.878271315430737
2020-07,1.5375753278979085,1.2601251897108547,2.4801658208848543,3.626982187396469
2020-08,1.2260518731988472,1.1252268678374204,3.040811950539632,4.081177806426244
