trade_id,action,open_ts,close_ts,open,close,duration,sl,tp,high,low,mr,sr,win,CMR,CSR
1556409600.0,Sell,2019-04-28,2019-05-04,155.73,164.8,6,False,False,169.0,149.0,1.0757180156657968,1.0,False,1.0757180156657968,1.0
1556928000.0,Buy,2019-05-04,2019-05-05,164.8,161.95,1,False,False,168.87,158.05,0.9827063106796116,0.9747754854368931,False,1.0571148825065277,0.9747754854368931
1557014400.0,Cash,2019-05-05,2019-05-06,161.95,161.34,1,False,False,163.52,157.12,0.9962334053720285,1.0,True,1.05313315926893,0.9747754854368931
1557100800.0,Buy,2019-05-06,2019-05-18,161.34,244.35,12,False,False,280.0,157.0,1.5145035329118637,1.5044455187802162,True,1.5949738903394268,1.4664966108823436
1558137600.0,Sell,2019-05-18,2019-05-19,244.34,234.01,1,False,False,248.7,230.79,0.9576836505013301,1.0,True,1.5274804177545704,1.4664966108823436
1558224000.0,Buy,2019-05-19,2019-05-20,234.01,261.28,1,False,False,264.96,232.01,1.1165334814751506,1.10806734754925,True,1.705483028720628,1.624977009810363
1558310400.0,Sell,2019-05-20,2019-05-22,261.18,255.0,2,False,False,264.45,239.0,0.9759644825474587,1.0,True,1.6644908616188003,1.624977009810363
1558483200.0,Buy,2019-05-22,2019-05-23,255.0,243.2,1,False,False,261.74,240.0,0.9537254901960784,0.9459105882352942,False,1.5874673629242833,1.53708295921855
1558569600.0,Sell,2019-05-23,2019-05-26,243.2,252.05,3,False,False,258.92,231.23,1.0363898026315792,1.0,False,1.6452349869451715,1.53708295921855
1558828800.0,Buy,2019-05-26,2019-05-31,252.05,254.49,5,False,False,288.9,239.15,1.0096806189248164,1.0016418964491172,True,1.661161879895563,1.5396066902712895
1559260800.0,Sell,2019-05-31,2019-06-01,254.5,267.56,1,False,False,268.69,243.13,1.0513576171951746,1.0,False,1.746475195822456,1.5396066902712895
1559347200.0,Buy,2019-06-01,2019-06-05,267.56,241.13,4,False,False,275.0,233.44,0.9012184182986994,0.8936135446255045,False,1.5739556135770252,1.3758133918224682
1559692800.0,Sell,2019-06-05,2019-06-11,241.13,247.82,6,False,False,255.0,226.56,1.0277443702567084,1.0,False,1.6176240208877308,1.3758133918224682
1560211200.0,Buy,2019-06-11,2019-06-12,247.82,245.17,1,False,False,249.0,237.55,0.989306754902752,0.981349527883141,False,1.6003263707571824,1.350153822520282
1560297600.0,Sell,2019-06-12,2019-06-13,245.17,262.5,1,False,False,263.68,243.21,1.0706856466941306,1.0,False,1.713446475195825,1.350153822520282
1560384000.0,Cash,2019-06-13,2019-06-14,262.5,255.15,1,False,False,264.42,254.27,0.972,1.0,True,1.6654699738903418,1.350153822520282
1560470400.0,Cash,2019-06-14,2019-06-16,255.15,269.44,2,False,False,274.0,252.0,1.0560062708210856,1.0,False,1.7587467362924305,1.350153822520282
1560643200.0,Buy,2019-06-16,2019-06-18,269.44,273.74,2,False,False,278.8,263.11,1.015959026128266,1.007895190023753,True,1.786814621409924,1.360813543510376
1560816000.0,Cash,2019-06-18,2019-06-21,273.74,271.99,3,False,False,274.2,260.97,0.9936070724044713,1.0,True,1.7753916449086184,1.360813543510376
1561075200.0,Buy,2019-06-21,2019-06-28,271.99,293.68,7,False,False,363.29,271.97,1.079745578881577,1.0714265965660503,True,1.9169712793733715,1.4580118234843091
1561680000.0,Sell,2019-06-28,2019-06-29,293.68,309.79,1,False,False,312.74,289.88,1.0548556251702534,1.0,False,2.022127937336818,1.4580118234843091
1561766400.0,Buy,2019-06-29,2019-07-02,309.79,293.51,3,False,False,323.96,278.85,0.9474482714096645,0.9396584783240259,False,1.9158616187989588,1.3700331714337042
1562025600.0,Sell,2019-07-02,2019-07-03,293.51,291.24,1,False,False,295.99,271.6,0.9922660216006269,1.0,True,1.9010443864229798,1.3700331714337042
1562112000.0,Cash,2019-07-03,2019-07-12,291.24,268.49,9,False,False,318.61,262.09,0.9218857299821452,1.0,True,1.752545691906008,1.3700331714337042
1562889600.0,Buy,2019-07-12,2019-07-13,268.49,275.48,1,False,False,279.02,266.33,1.0260344891802302,1.0179303512235094,True,1.7981723237597942,1.394598347385369
1562976000.0,Sell,2019-07-13,2019-07-15,275.48,235.13,2,False,False,275.83,229.18,0.8535283868157397,1.0,True,1.5347911227154072,1.394598347385369
1563148800.0,Buy,2019-07-15,2019-07-16,235.13,228.13,1,False,False,236.16,212.5,0.9702292348913367,0.9623483179517713,False,1.4890992167101853,1.3420893738246298
1563235200.0,Sell,2019-07-16,2019-07-17,228.19,198.67,1,False,False,234.57,190.41,0.8708631043703151,1.0,True,1.2968015665796366,1.3420893738246298
1563321600.0,Buy,2019-07-17,2019-07-18,198.67,211.5,1,False,False,219.8,192.58,1.0645794533648765,1.056321135551417,True,1.380548302872065,1.4176773713699231
1563408000.0,Sell,2019-07-18,2019-08-04,211.5,221.82,17,False,False,236.31,197.18,1.0487943262411343,1.0,False,1.447911227154049,1.4176773713699231
1564876800.0,Buy,2019-08-04,2019-08-07,221.82,226.1,3,False,False,239.63,216.65,1.0192949238121,1.0112177441168515,True,1.4758485639686707,1.4335805133622015
1565136000.0,Sell,2019-08-07,2019-08-15,226.0,186.2,8,False,False,231.17,182.0,0.8235294117647055,1.0,True,1.2154046997389047,1.4335805133622015
1565827200.0,Buy,2019-08-15,2019-08-16,186.2,188.06,1,False,False,189.69,173.76,1.0099892588614394,1.0019493018259937,True,1.2275456919060068,1.4363749944746074
1565913600.0,Sell,2019-08-16,2019-09-08,187.94,178.25,23,False,False,203.79,163.49,0.9478357970860367,1.0,True,1.1635117493472604,1.4363749944746074
1567900800.0,Cash,2019-09-08,2019-09-16,178.25,189.45,8,False,False,190.99,174.33,1.0628330995792423,1.0,False,1.2366187989556152,1.4363749944746074
1568592000.0,Buy,2019-09-16,2019-09-24,189.45,200.77,8,False,False,224.8,188.58,1.0597519134336237,1.0515129057798893,True,1.3105091383812029,1.5103668442295668
1569283200.0,Sell,2019-09-24,2019-10-03,200.99,180.88,9,False,False,202.8,151.86,0.9009314140558846,1.0,True,1.180678851174936,1.5103668442295668
1570060800.0,Buy,2019-10-03,2019-10-04,180.88,174.79,1,False,False,181.16,170.0,0.9663312693498451,0.9584659442724458,False,1.1409268929503928,1.4476351835522858
1570147200.0,Sell,2019-10-04,2019-10-08,174.95,180.42,4,False,False,182.93,167.75,1.0322100806682304,1.0,False,1.1776762402088785,1.4476351835522858
1570492800.0,Buy,2019-10-08,2019-10-11,180.27,191.56,3,False,False,196.2,177.54,1.061744817647711,1.0543777666833083,True,1.2503916449086174,1.5263543518060403
1570752000.0,Cash,2019-10-11,2019-10-19,191.85,173.0,8,False,False,197.45,167.59,0.9031112967216538,1.0,True,1.129242819843343,1.5263543518060403
1571443200.0,Sell,2019-10-19,2019-10-26,173.01,181.83,7,False,False,188.17,153.0,1.0510404624277458,1.0,False,1.186879895561359,1.5263543518060403
1572048000.0,Buy,2019-10-26,2019-10-27,181.83,180.22,1,False,False,199.0,174.01,0.99114557553759,0.9831809932354396,False,1.1763707571801578,1.5006825876378984
1572134400.0,Sell,2019-10-27,2019-11-06,180.34,188.7,10,False,False,193.45,177.07,1.0470536011541451,1.0,False,1.2317232375979128,1.5006825876378984
1572998400.0,Buy,2019-11-06,2019-11-08,188.7,186.34,2,False,False,194.71,184.28,0.98749337572867,0.9795434022257552,False,1.2163185378590096,1.469983727555777
1573171200.0,Sell,2019-11-08,2019-11-09,186.34,183.64,1,False,False,188.16,180.75,0.9855103574111838,1.0,True,1.198694516971281,1.469983727555777
1573257600.0,Cash,2019-11-09,2019-11-21,183.64,174.26,12,False,False,191.8,172.52,0.9489218035286427,1.0,True,1.1374673629242833,1.469983727555777
1574294400.0,Sell,2019-11-21,2019-11-22,174.26,161.01,1,False,False,175.5,156.0,0.9239641914380811,1.0,True,1.0509791122715417,1.469983727555777
1574380800.0,Buy,2019-11-22,2019-11-23,161.03,149.79,1,False,False,162.82,138.0,0.9303148872740824,0.922478544370614,False,0.9777415143603145,1.3560284492441426
1574467200.0,Sell,2019-11-23,2019-11-25,149.79,140.12,2,False,False,154.25,138.34,0.9354429534681888,1.0,True,0.9146214099216722,1.3560284492441426
1574640000.0,Buy,2019-11-25,2019-11-26,140.0,146.35,1,False,False,151.77,132.0,1.0444618898087352,1.0371757142857143,True,0.9552872062663196,1.406439775436543
1574726400.0,Sell,2019-11-26,2020-01-13,145.94,146.5,48,False,False,157.98,115.44,1.0010249402118205,1.0,False,0.9562663185378596,1.406439775436543
1578873600.0,Buy,2020-01-13,2020-01-17,146.45,164.17,4,False,False,171.61,142.0,1.1206143344709898,1.112512939569819,True,1.071605744125327,1.5646824488988245
1579219200.0,Sell,2020-01-17,2020-01-18,164.17,169.59,1,False,False,174.0,161.98,1.0330145580800392,1.0,False,1.1069843342036563,1.5646824488988245
1579305600.0,Buy,2020-01-18,2020-01-20,169.6,166.84,2,False,False,179.0,161.77,0.983784421251253,0.9757915094339623,False,1.0890339425587476,1.5268038485958124
1579478400.0,Sell,2020-01-20,2020-01-21,166.81,166.61,1,False,False,169.2,160.9,0.9986214337089427,1.0,True,1.087532637075719,1.5268038485958124
1579564800.0,Buy,2020-01-21,2020-01-23,166.61,167.66,2,False,False,170.92,164.61,1.0063021427285275,0.9982769341576135,False,1.0943864229765021,1.5241730650362728
