time,date,open,high,low,close,signal,ADX,PP,R1,S1,R2,S2,R3,S3,R4,S4,sl_price,sl,tp_price,tp,new_trade,trade_id,open_price,close_price,ctr,margin,summargin,fee,ctrf,SR,DR,ASR,CSR,CMR,y_pred,y_pred_val,y_pred_id,Price_Rise,date_to
1487462400,2017-02-19,12.8,12.89,12.69,12.81,Buy,56.89277900502852,12.796666666666667,12.903333333333334,12.703333333333333,12.996666666666668,12.596666666666666,13.103333333333335,12.503333333333332,13.210000000000003,12.409999999999998,10.671059999999986,False,25.6,False,False,1485907200.0,10.67,12.81,1.2005623242736645,0,0,0.008802249297094658,1.1917600749765698,1.0007838742275375,1.00078125,1.0131360958287416,12.144052449010712,14.895348837209317,True,1.019751,101.0,1,2017-02-20
1487548800,2017-02-20,12.81,12.91,12.43,12.47,Buy,52.10943711297088,12.603333333333333,12.776666666666667,12.296666666666667,13.083333333333336,12.123333333333333,13.256666666666668,11.816666666666666,13.430000000000001,11.51,10.765859999999984,False,25.62,False,False,1485907200.0,10.67,12.47,1.168697282099344,0,0,0.008674789128397377,1.1600224929709466,0.9733691514995187,0.9734582357533177,1.017180237257951,11.820646028059208,14.500000000000014,True,1.0216588,102.0,0,2017-02-21
1487635200,2017-02-21,12.47,12.84,12.23,12.78,Buy,44.70396424467446,12.616666666666667,13.003333333333334,12.393333333333334,13.226666666666667,12.006666666666668,13.613333333333333,11.783333333333335,14.0,11.560000000000002,10.851259999999984,False,24.94,False,False,1485907200.0,10.67,12.78,1.197750702905342,0,0,0.008791002811621368,1.1889597000937207,1.0249453845060044,1.0248596631916598,1.0107547002723822,12.115516588338519,14.860465116279082,True,1.013569,101.0,1,2017-02-22
1487721600,2017-02-22,12.78,12.8,12.63,12.7,Buy,38.532736854427434,12.709999999999999,12.789999999999997,12.619999999999997,12.879999999999997,12.54,12.959999999999997,12.449999999999998,13.039999999999996,12.359999999999996,10.938939999999985,False,25.56,False,False,1485907200.0,10.67,12.7,1.190253045923149,0,0,0.008761012183692596,1.1814920337394565,0.9937191594015546,0.9937402190923318,1.0126301613365336,12.039420959879344,14.767441860465128,True,1.0084424,100.0,0,2017-02-23
1487808000,2017-02-23,12.7,13.3,12.63,13.09,Cash,39.01472824684026,13.006666666666666,13.383333333333331,12.713333333333331,13.676666666666664,12.336666666666666,14.053333333333331,12.043333333333331,14.429999999999996,11.749999999999996,11.001599999999986,False,25.4,False,False,1485907200.0,10.67,13.09,1.2268041237113403,0,0,0.008907216494845362,1.217896907216495,1.0,1.0307086614173229,1.0125294501900535,12.039420959879344,15.220930232558153,True,1.0156977,101.0,1,2017-02-24
1487894400,2017-02-24,13.09,13.3,12.56,13.04,Cash,38.0526307519121,12.966666666666667,13.373333333333333,12.633333333333333,13.706666666666665,12.226666666666667,14.113333333333333,11.893333333333333,14.52,11.559999999999999,11.042999999999985,False,26.18,False,False,1485907200.0,10.67,13.04,1.2221180880974696,0,0,0.008888472352389879,1.2132296157450797,1.0,0.9961802902979373,1.0129712575904162,12.039420959879344,15.162790697674431,True,1.0203673,102.0,0,2017-02-25
1487980800,2017-02-25,13.04,13.75,13.0,13.57,Cash,40.68441925681153,13.44,13.879999999999999,13.129999999999999,14.189999999999998,12.69,14.629999999999999,12.379999999999999,15.069999999999999,12.069999999999999,11.097399999999984,False,26.08,False,False,1485907200.0,10.67,13.57,1.2717900656044987,0,0,0.009087160262417994,1.2627029053420806,1.0,1.0406441717791413,0.9963743343818845,12.039420959879344,15.779069767441875,True,1.0205129,102.0,1,2017-02-26
1488067200,2017-02-26,13.57,14.47,13.33,14.44,Buy,45.7397367296336,14.08,14.83,13.69,15.22,12.94,15.97,12.549999999999999,16.72,12.159999999999998,11.165599999999985,False,27.14,False,False,1485907200.0,10.67,14.44,1.353327085285848,0,0,0.009413308341143393,1.3439137769447047,1.0643151063160206,1.0641120117907148,0.9977444947230488,12.81373759889731,16.79069767441862,True,1.0268698,102.0,1,2017-02-27
1488153600,2017-02-27,14.44,15.74,14.25,15.37,Buy,52.08070881298135,15.12,15.989999999999998,14.499999999999998,16.61,13.629999999999999,17.479999999999997,13.009999999999998,18.349999999999998,12.389999999999997,11.256979999999988,False,28.88,False,False,1485907200.0,10.67,15.37,1.4404873477038425,0,0,0.00976194939081537,1.430725398313027,1.0645961242883324,1.064404432132964,1.0049477800956104,13.641455385433758,17.87209302325583,True,1.0331889,103.0,1,2017-02-28
1488240000,2017-02-28,15.37,16.06,15.01,15.63,Buy,57.68252428716911,15.566666666666668,16.123333333333335,15.073333333333338,16.616666666666667,14.51666666666667,17.173333333333336,14.023333333333339,17.730000000000004,13.530000000000008,11.358779999999989,False,30.74,False,False,1485907200.0,10.67,15.63,1.46485473289597,0,0,0.009859418931583881,1.454995313964386,1.0169633639550788,1.0169160702667535,1.0129629473858648,13.87286035801384,18.17441860465118,True,1.0290911,102.0,1,2017-03-01
1488326400,2017-03-01,15.63,17.3,15.45,17.3,Buy,63.193532111348134,16.683333333333334,17.916666666666668,16.066666666666666,18.533333333333335,14.833333333333332,19.76666666666667,14.216666666666665,21.000000000000004,13.599999999999998,11.463379999999988,False,31.26,False,False,1485907200.0,10.67,17.3,1.6213683223992503,0,0,0.010485473289597001,1.6108828491096534,1.1071395444707823,1.106845809341011,1.0138692164194043,15.359192297278216,20.11627906976746,True,1.0354218,103.0,1,2017-03-02
1488412800,2017-03-02,17.3,19.23,16.05,18.99,Buy,68.39914655772222,18.09,20.13,16.95,21.27,14.91,23.31,13.77,25.349999999999998,12.629999999999999,11.598979999999989,False,34.6,False,False,1485907200.0,10.67,18.99,1.7797563261480787,0,0,0.011119025304592314,1.7686373008434864,1.0979304310186337,1.097687861271676,1.024504783443729,16.86332461904875,22.081395348837226,True,1.0354565,103.0,1,2017-03-03
1488499200,2017-03-03,18.99,20.49,16.75,19.11,Buy,72.95776725194797,18.78333333333333,20.816666666666663,17.076666666666664,22.523333333333326,15.043333333333333,24.55666666666666,13.336666666666666,26.589999999999993,11.629999999999999,11.782779999999988,False,37.98,False,False,1485907200.0,10.67,19.11,1.7910028116213683,0,0,0.011164011246485472,1.7798388003748828,1.0063334068132874,1.0063191153238547,1.0369609113956406,16.97012691408571,22.220930232558157,True,1.038581,103.0,1,2017-03-04
1488585600,2017-03-04,19.11,19.9,18.35,18.59,Buy,76.75661783046944,18.94666666666667,19.543333333333337,17.99333333333334,20.496666666666663,17.396666666666672,21.093333333333334,16.443333333333342,21.69,15.490000000000013,11.969979999999989,False,38.22,False,False,1485907200.0,10.67,18.59,1.7422680412371134,0,0,0.010969072164948454,1.731298969072165,0.9727279620533645,0.9727891156462585,1.0350997136263689,16.507316968925544,21.616279069767458,True,1.03365,103.0,0,2017-03-05
1488672000,2017-03-05,18.59,19.47,17.9,19.03,Cash,76.37087086338943,18.8,19.700000000000003,18.130000000000003,20.369999999999997,17.23,21.270000000000003,16.560000000000002,22.170000000000005,15.890000000000004,12.14581999999999,False,37.18,False,False,1485907200.0,10.67,19.03,1.7835051546391754,0,0,0.011134020618556702,1.7723711340206187,1.0,1.0236686390532546,1.0330005938915499,16.507316968925544,22.127906976744207,True,1.0431213,104.0,1,2017-03-06
1488758400,2017-03-06,19.03,20.0,18.8,19.5,Cash,76.61738109834172,19.433333333333334,20.066666666666666,18.866666666666667,20.633333333333336,18.233333333333334,21.266666666666666,17.666666666666668,21.9,17.1,12.334379999999989,False,38.06,False,False,1485907200.0,10.67,19.5,1.8275538894095595,0,0,0.01131021555763824,1.8162436738519212,1.0,1.024697845507094,1.0330005938915499,16.507316968925544,22.674418604651184,True,1.0289534,102.0,1,2017-03-07
1488844800,2017-03-07,19.5,19.79,18.35,18.82,Cash,73.27755068638511,18.986666666666668,19.623333333333335,18.183333333333337,20.42666666666667,17.54666666666667,21.063333333333333,16.74333333333334,21.7,15.940000000000008,12.528559999999988,False,39.0,False,False,1485907200.0,10.67,18.82,1.7638238050609185,0,0,0.011055295220243674,1.752768509840675,1.0,0.9651282051282052,1.0330005938915499,16.507316968925544,21.88372093023258,True,1.0333035,103.0,0,2017-03-08
1488931200,2017-03-08,18.82,18.82,16.4,16.4,Buy,61.64167064406909,17.206666666666667,18.013333333333335,15.593333333333334,19.626666666666672,14.786666666666665,20.433333333333337,13.173333333333332,21.240000000000006,11.559999999999999,12.71279999999999,False,37.64,False,False,1485907200.0,10.67,16.4,1.5370196813495782,0,0,0.010148078725398312,1.52687160262418,0.8711199419956326,0.8714133900106269,1.0330005938915499,14.379853000473942,19.06976744186048,True,1.0300828,103.0,0,2017-03-09
1489017600,2017-03-09,16.4,17.99,15.56,17.6,Buy,54.60674915644919,17.05,18.54,16.110000000000003,19.479999999999997,14.620000000000003,20.97,13.680000000000005,22.46,12.740000000000007,12.83619999999999,False,32.8,False,False,1485907200.0,10.67,17.6,1.6494845360824744,0,0,0.010597938144329896,1.6388865979381444,1.0733624196831273,1.0731707317073174,1.0136810774595109,15.434793811276387,20.46511627906979,True,1.006625,100.0,1,2017-03-10
1489104000,2017-03-10,17.6,19.76,15.9,19.25,Buy,48.13755276236509,18.303333333333335,20.70666666666667,16.846666666666668,22.163333333333334,14.443333333333333,24.56666666666667,12.986666666666666,26.970000000000006,11.53,12.98119999999999,False,35.2,False,False,1485907200.0,10.67,19.25,1.8041237113402062,0,0,0.011216494845360825,1.7929072164948454,1.0939788138791737,1.09375,1.0145577069989904,16.88533742612975,22.38372093023258,True,1.0045055,100.0,1,2017-03-11
1489190400,2017-03-11,19.25,21.4,18.65,21.29,Buy,46.212317283815956,20.446666666666665,22.243333333333332,19.493333333333332,23.196666666666665,17.696666666666665,24.993333333333332,16.743333333333332,26.79,15.79,13.157199999999989,False,38.5,False,False,1485907200.0,10.67,21.29,1.9953139643861293,0,0,0.011981255857544518,1.9833327085285848,1.1062104554445509,1.1059740259740258,1.0222592519913998,18.678736804493912,24.755813953488396,True,1.0324031,103.0,1,2017-03-12
1489276800,2017-03-12,21.29,23.4,21.0,23.3,Buy,47.41349107872375,22.566666666666666,24.133333333333333,21.733333333333334,24.96666666666667,20.166666666666668,26.53333333333333,19.333333333333336,28.099999999999998,18.500000000000004,13.370599999999989,False,42.58,False,False,1485907200.0,10.67,23.3,2.18369259606373,0,0,0.01273477038425492,2.170957825679475,1.0946009292057144,1.094410521371536,1.0221663430887766,20.445762662588013,27.093023255813982,True,1.0419703,104.0,1,2017-03-13
1489363200,2017-03-13,23.3,30.68,23.16,28.2,Buy,52.58286915970734,27.346666666666668,31.533333333333335,24.013333333333335,34.866666666666674,19.826666666666668,39.053333333333335,16.493333333333336,43.24,13.160000000000004,13.618199999999987,False,46.6,False,False,1485907200.0,10.67,28.2,2.642924086223055,0,0,0.014571696344892221,2.628352389878163,1.210687908713994,1.2103004291845494,1.0218333929074848,24.75343764003134,32.79069767441864,True,1.0388706,103.0,1,2017-03-14
1489449600,2017-03-14,28.2,29.83,26.4,28.37,Buy,56.890684227193674,28.2,30.0,26.57,31.630000000000003,24.77,33.43,23.14,35.230000000000004,21.51,13.96639999999999,False,56.4,False,False,1485907200.0,10.67,28.37,2.6588566073102156,0,0,0.014635426429240863,2.6442211808809746,1.006037543163513,1.0060283687943263,1.0422688430975555,24.902887588228353,32.988372093023294,True,1.0408264,104.0,1,2017-03-15
1489536000,2017-03-15,28.37,34.88,28.0,34.75,Buy,61.73556254104881,32.54333333333333,37.08666666666666,30.206666666666656,39.42333333333333,25.663333333333327,43.96666666666666,23.326666666666654,48.50999999999999,20.98999999999998,14.317599999999992,False,56.74,False,False,1485907200.0,10.67,34.75,3.2567947516401126,0,0,0.01702717900656045,3.239767572633552,1.225225633944192,1.2248854423686992,1.0455998012085703,30.511656232328036,40.40697674418609,True,1.0461766,104.0,1,2017-03-16
1489622400,2017-03-16,34.75,45.0,33.18,44.89,Buy,66.84088101105039,41.02333333333333,48.86666666666667,37.04666666666667,52.84333333333334,29.203333333333333,60.68666666666667,25.226666666666667,68.53,21.25,14.802599999999991,False,69.5,False,False,1485907200.0,10.67,44.89,4.207122774133084,0,0,0.020828491096532335,4.186294283036552,1.292158832133005,1.2917985611510792,1.0681223646029896,39.42590608360872,52.197674418604706,True,1.0460304,104.0,1,2017-03-17
1489708800,2017-03-17,44.89,51.9,33.1,42.53,Buy,71.44116650480161,42.51,51.919999999999995,33.12,61.309999999999995,23.71,70.72,14.32,80.13,4.93,15.49019999999999,False,89.78,False,False,1485907200.0,10.67,42.53,3.985941893158388,0,0,0.019943767572633553,3.9659981255857546,0.9473768104780718,0.9474270438850524,1.09733824781629,37.351189155697234,49.45348837209308,True,1.0561209,105.0,0,2017-03-18
1489795200,2017-03-18,42.53,44.0,30.3,33.2,Sell,71.48588121444759,35.833333333333336,41.366666666666674,27.66666666666667,49.533333333333346,22.133333333333336,55.06666666666667,13.966666666666672,60.60000000000001,5.800000000000008,61.309999999999995,False,0.0,False,True,1489795200.0,42.53,33.2,1.0,0,0,0.0,1.0,1.0,0.7806254408652716,1.0920759288640973,37.351189155697234,38.604651162790745,False,0.96735525,96.0,0,2017-03-19
1489881600,2017-03-19,33.2,44.97,32.51,42.36,Buy,71.74168900406212,39.946666666666665,47.38333333333333,34.92333333333333,52.40666666666666,27.486666666666665,59.843333333333334,22.46333333333333,67.28,17.439999999999998,16.58219999999999,False,66.4,False,True,1489881600.0,33.2,42.36,1.2759036144578313,0,0,0.009103614457831324,1.2668,1.2668,1.2759036144578313,1.1049639346645341,47.31648642243725,49.25581395348843,True,1.1303136,113.0,1,2017-03-20
1489968000,2017-03-20,42.36,44.74,40.21,41.89,Buy,71.95486216207424,42.28,44.35,39.82,46.81000000000001,37.75,48.88,35.29,50.95,32.83,17.21879999999999,False,84.72,False,False,1489881600.0,33.2,41.89,1.261746987951807,0,0,0.00904698795180723,1.2527,0.9888695926744553,0.9889046270066101,1.1243076926962214,46.78983465534192,48.709302325581454,True,1.0090724,100.0,0,2017-03-21
1490054400,2017-03-21,41.89,43.2,41.02,42.48,Sell,72.13250646041766,42.23333333333333,43.44666666666665,41.26666666666665,44.413333333333334,40.05333333333333,45.62666666666665,39.08666666666665,46.839999999999975,38.119999999999976,46.81000000000001,False,0.0,False,True,1490054400.0,41.89,42.48,1.0,0,0,0.0,1.0,1.0,1.0140845070422535,1.1137967705757494,46.78983465534192,49.39534883720936,False,0.9782129,97.0,1,2017-03-22
1490140800,2017-03-22,42.48,42.7,37.6,41.25,Sell,65.93050148561011,40.51666666666667,43.433333333333344,38.33333333333334,45.61666666666667,35.41666666666667,48.533333333333346,33.23333333333334,51.45000000000002,31.05000000000001,44.413333333333334,False,0.0,False,False,1490054400.0,41.89,41.25,1.0,0,0,0.0,1.0,1.0,0.9710451977401131,1.1031757250312944,46.78983465534192,47.96511627906983,False,0.99250704,99.0,0,2017-03-23
1490227200,2017-03-23,41.25,44.0,40.0,42.7,Sell,61.75220455327752,42.233333333333334,44.46666666666667,40.46666666666667,46.233333333333334,38.233333333333334,48.46666666666667,36.46666666666667,50.7,34.7,45.61666666666667,False,0.0,False,False,1490054400.0,41.89,42.7,1.0,0,0,0.0,1.0,1.0,1.0351515151515152,1.0937156321107229,46.78983465534192,49.65116279069774,False,0.9831276,98.0,1,2017-03-24
1490313600,2017-03-24,42.7,52.9,42.52,51.99,Buy,62.49411624933719,49.13666666666666,55.75333333333332,45.37333333333333,59.51666666666666,38.75666666666667,66.13333333333333,34.99333333333333,72.74999999999997,31.229999999999997,19.742599999999992,False,85.4,False,True,1490313600.0,42.7,51.99,1.2175644028103043,0,0,0.008870257611241217,1.2086941451990632,1.2086941451990632,1.2175644028103043,1.0726468412393235,56.554599202744,60.4534883720931,True,1.0101854,101.0,1,2017-03-25
1490400000,2017-03-25,51.99,52.57,46.7,50.0,Buy,63.11237599605357,49.75666666666667,52.81333333333333,46.943333333333335,55.626666666666665,43.88666666666667,58.68333333333333,41.07333333333334,61.739999999999995,38.260000000000005,20.566999999999993,False,103.98,False,False,1490313600.0,42.7,50.0,1.17096018735363,0,0,0.00868384074941452,1.1622763466042154,0.9615967374548645,0.9617234083477592,1.0929125014428784,54.38271808142611,58.139534883721,True,1.0321516,103.0,0,2017-03-26
1490486400,2017-03-26,50.0,50.94,47.9,50.0,Sell,63.627592451650564,49.61333333333334,51.326666666666675,48.286666666666676,52.65333333333334,46.57333333333334,54.366666666666674,45.24666666666668,56.08000000000001,43.920000000000016,55.626666666666665,False,0.0,False,True,1490486400.0,50.0,50.0,1.0,0,0,0.0,1.0,1.0,1.0,1.066549611793946,54.38271808142611,58.139534883721,False,0.9887219,98.0,0,2017-03-27
1490572800,2017-03-27,50.0,51.2,48.05,48.72,Buy,64.17620965546782,49.32333333333333,50.596666666666664,47.44666666666666,52.47333333333334,46.173333333333325,53.74666666666667,44.29666666666665,55.02,42.41999999999998,22.120399999999997,False,100.0,False,True,1490572800.0,50.0,48.72,0.9743999999999999,0,0,0.0078976,0.9665024,0.9665024,0.9743999999999999,1.0373337285806454,52.56102754422173,56.65116279069774,True,1.0045251,100.0,0,2017-03-28
1490659200,2017-03-28,48.72,50.5,48.11,50.24,Sell,64.63339065864888,49.61666666666667,51.123333333333335,48.733333333333334,52.006666666666675,47.22666666666667,53.513333333333335,46.343333333333334,55.02,45.46,52.47333333333334,False,0.0,False,True,1490659200.0,48.72,50.24,1.0,0,0,0.0,1.0,1.0,1.0311986863711002,1.039246287532838,52.56102754422173,58.41860465116286,False,0.99658257,99.0,1,2017-03-29
1490745600,2017-03-29,50.24,53.98,50.0,53.01,Buy,66.61234069439875,52.32999999999999,54.65999999999998,50.679999999999986,56.30999999999999,48.349999999999994,58.63999999999998,46.69999999999999,60.96999999999997,45.04999999999998,23.6486,False,100.48,False,True,1490745600.0,50.24,53.01,1.0551353503184713,0,0,0.008220541401273885,1.0469148089171973,1.0469148089171973,1.0551353503184713,1.039246287532838,55.026918107950436,61.639534883721,True,1.0170709,101.0,1,2017-03-30
1490832000,2017-03-30,53.01,54.98,51.1,51.9,Buy,68.61722968443857,52.66,54.21999999999999,50.339999999999996,56.539999999999985,48.78,58.09999999999999,46.46,59.65999999999998,44.14,24.480199999999996,False,106.02,False,False,1490745600.0,50.24,51.9,1.0330414012738853,0,0,0.008132165605095542,1.0249092356687899,0.9789805502214957,0.9790605546123373,1.0172577684245578,53.8702825663145,60.348837209302395,True,1.0260212,102.0,0,2017-03-31
1490918400,2017-03-31,51.9,51.9,46.6,49.7,Buy,60.48795983206464,49.4,52.199999999999996,46.9,54.699999999999996,44.1,57.49999999999999,41.6,60.29999999999999,39.1,25.290399999999995,False,103.8,False,False,1490745600.0,50.24,49.7,0.9892515923566879,0,0,0.007957006369426752,0.9812945859872612,0.9574453540238921,0.9576107899807322,1.0162688641792619,51.57785176307209,57.790697674418674,True,1.0235866,102.0,0,2017-04-01
1491004800,2017-04-01,49.7,51.8,48.57,50.64,Sell,53.7135682884197,50.336666666666666,52.10333333333333,48.873333333333335,53.566666666666656,47.10666666666667,55.33333333333333,45.64333333333334,57.099999999999994,44.18000000000001,54.699999999999996,False,0.0,False,True,1491004800.0,49.7,50.64,1.0,0,0,0.0,1.0,1.0,1.0189134808853118,1.0120133995816512,51.57785176307209,58.88372093023262,False,0.99377555,99.0,1,2017-04-02
1491091200,2017-04-02,50.64,51.27,47.38,48.5,Buy,45.8435784700384,49.050000000000004,50.720000000000006,46.830000000000005,52.940000000000005,45.160000000000004,54.61000000000001,42.940000000000005,56.28000000000001,40.720000000000006,26.851399999999998,False,101.28,False,True,1491091200.0,50.64,48.5,0.957740916271722,0,0,0.007830963665086888,0.9499099526066351,0.9499099526066351,0.957740916271722,1.0120133995816512,48.99431472381186,56.39534883720936,True,1.0149156,101.0,0,2017-04-03
1491177600,2017-04-03,48.5,48.5,42.61,44.12,Sell,43.312454800642435,45.07666666666666,47.54333333333332,41.65333333333332,50.966666666666654,39.18666666666666,53.43333333333332,35.76333333333332,55.899999999999984,32.33999999999998,52.940000000000005,False,0.0,False,True,1491177600.0,48.5,44.12,1.0,0,0,0.0,1.0,1.0,0.9096907216494845,1.0070043948423146,48.99431472381186,51.3023255813954,False,0.9910695,99.0,0,2017-04-04
1491264000,2017-04-04,44.12,45.79,41.19,44.75,Cash,42.48385730036713,43.91,46.629999999999995,42.029999999999994,48.50999999999999,39.309999999999995,51.23,37.42999999999999,53.949999999999996,35.54999999999999,50.966666666666654,False,0.0,False,False,1491177600.0,48.5,44.75,1.0,0,0,0.0,1.0,1.0,1.0142792384406165,0.9861349803224083,48.99431472381186,52.03488372093029,False,0.97640026,97.0,1,2017-04-05
1491350400,2017-04-05,44.75,47.19,44.03,45.29,Cash,39.12094173100977,45.50333333333333,46.97666666666666,43.81666666666666,48.66333333333333,42.343333333333334,50.136666666666656,40.656666666666666,51.609999999999985,38.97,48.50999999999999,False,0.0,False,False,1491177600.0,48.5,45.29,1.0,0,0,0.0,1.0,1.0,1.0120670391061453,0.9899753065769218,48.99431472381186,52.662790697674474,False,0.9965774,99.0,1,2017-04-06
1491436800,2017-04-06,45.29,45.95,41.01,43.41,Cash,39.30696164068338,43.45666666666667,45.90333333333334,40.96333333333334,48.39666666666667,38.516666666666666,50.84333333333335,36.02333333333333,53.29000000000002,33.53,48.66333333333333,False,0.0,False,False,1491177600.0,48.5,43.41,1.0,0,0,0.0,1.0,1.0,0.9584897328328549,0.9899753065769218,48.99431472381186,50.47674418604656,False,0.9971628,99.0,0,2017-04-07
1491523200,2017-04-07,43.41,44.81,41.75,42.24,Cash,39.46197823207806,42.93333333333334,44.116666666666674,41.05666666666667,45.99333333333334,39.873333333333335,47.17666666666668,37.99666666666667,48.360000000000014,36.120000000000005,30.167399999999997,False,86.82,False,True,1491523200.0,43.41,42.24,0.9730476848652385,0,0,0.007892190739460955,0.9651554941257776,1.0,0.9730476848652385,0.9933250665769219,48.99431472381186,49.116279069767494,True,1.0019662,100.0,0,2017-04-08
1491609600,2017-04-08,42.24,45.8,42.07,44.33,Cash,37.29498631382385,44.06666666666666,46.063333333333325,42.33333333333333,47.79666666666666,40.336666666666666,49.79333333333332,38.60333333333333,51.789999999999985,36.87,30.754199999999997,False,84.48,False,False,1491523200.0,43.41,44.33,1.0211932734392997,0,0,0.0080847730937572,1.0131085003455425,1.0,1.0494791666666665,0.9933250665769219,48.99431472381186,51.54651162790702,True,1.0015306,100.0,1,2017-04-09
1491696000,2017-04-09,44.33,45.0,43.21,43.94,Cash,35.48915971527867,44.050000000000004,44.89000000000001,43.10000000000001,45.84000000000001,42.260000000000005,46.68000000000001,41.31000000000001,47.52000000000001,40.360000000000014,47.79666666666666,False,0.0,False,True,1491696000.0,44.33,43.94,1.0,0,0,0.0,1.0,1.0,0.9912023460410557,0.9886335856852021,48.99431472381186,51.093023255813996,False,0.9905787,99.0,0,2017-04-10
1491782400,2017-04-10,43.94,44.8,42.1,43.7,Cash,35.662244233164905,43.53333333333334,44.966666666666676,42.26666666666668,46.23333333333334,40.83333333333334,47.66666666666667,39.566666666666684,49.10000000000001,38.300000000000026,45.84000000000001,False,0.0,False,False,1491696000.0,44.33,43.7,1.0,0,0,0.0,1.0,1.0,0.994538006372326,0.9907355306630526,48.99431472381186,50.81395348837214,False,0.9904201,99.0,0,2017-04-11
1491868800,2017-04-11,43.7,44.6,43.52,43.95,Cash,35.80648133140343,44.02333333333333,44.526666666666664,43.446666666666665,45.10333333333333,42.943333333333335,45.60666666666666,42.36666666666667,46.10999999999999,41.79,46.23333333333334,False,0.0,False,False,1491696000.0,44.33,43.95,1.0,0,0,0.0,1.0,1.0,1.005720823798627,0.9949909952606634,48.99431472381186,51.10465116279075,False,0.98927283,98.0,1,2017-04-12
1491955200,2017-04-12,43.95,47.95,42.72,46.5,Cash,32.23883883522172,45.723333333333336,48.726666666666674,43.49666666666667,50.95333333333335,40.49333333333333,53.95666666666668,38.266666666666666,56.960000000000015,36.04,45.10333333333333,False,0.0,False,False,1491696000.0,44.33,46.5,1.0,0,0,0.0,1.0,1.0,1.0580204778156996,0.9949909952606634,48.99431472381186,54.06976744186052,False,0.9864314,98.0,1,2017-04-13
1492041600,2017-04-13,46.5,50.96,46.2,50.09,Cash,33.35794787423269,49.083333333333336,51.96666666666667,47.20666666666667,53.843333333333334,44.32333333333334,56.72666666666667,42.44666666666667,59.61,40.57000000000001,33.9314,False,93.0,False,True,1492041600.0,46.5,50.09,1.077204301075269,0,0,0.008308817204301076,1.0688954838709679,1.0,1.077204301075269,0.9999999999999998,48.99431472381186,58.24418604651169,True,1.0038122,100.0,1,2017-04-14
1492128000,2017-04-14,50.09,50.09,46.56,47.33,Cash,34.29053874007517,47.99333333333334,49.42666666666668,45.896666666666675,51.52333333333334,44.46333333333334,52.95666666666668,42.366666666666674,54.390000000000015,40.27000000000001,34.679199999999994,False,100.18,False,False,1492041600.0,46.5,47.33,1.0178494623655914,0,0,0.008071397849462366,1.009778064516129,1.0,0.9448991814733478,0.9999999999999998,48.99431472381186,55.03488372093029,True,1.0134823,101.0,0,2017-04-15
1492214400,2017-04-15,47.33,49.6,47.05,49.33,Cash,35.0676977949439,48.660000000000004,50.27000000000001,47.720000000000006,51.21000000000001,46.11,52.820000000000014,45.17,54.43000000000002,44.230000000000004,35.364,False,94.66,False,False,1492041600.0,46.5,49.33,1.0608602150537634,0,0,0.008243440860215053,1.0526167741935484,1.0,1.0422564969364039,0.9999999999999998,48.99431472381186,57.36046511627912,True,1.0168841,101.0,1,2017-04-16
1492300800,2017-04-16,49.33,49.33,47.5,48.56,Cash,35.71533034066785,48.46333333333333,49.42666666666666,47.596666666666664,50.29333333333332,46.63333333333333,51.25666666666666,45.766666666666666,52.21999999999999,44.9,36.0898,False,98.66,False,False,1492041600.0,46.5,48.56,1.0443010752688173,0,0,0.00817720430107527,1.036123870967742,1.0,0.9843908372187311,0.9999999999999998,48.99431472381186,56.465116279069825,True,1.0040325,100.0,0,2017-04-17
1492387200,2017-04-17,48.56,48.98,47.5,47.8,Cash,36.25502412877113,48.09333333333333,48.68666666666665,47.206666666666656,49.57333333333332,46.61333333333333,50.16666666666665,45.72666666666666,50.75999999999998,44.83999999999999,36.78959999999999,False,97.12,False,False,1492041600.0,46.5,47.8,1.0279569892473117,0,0,0.008111827956989247,1.0198451612903225,1.0,0.9843492586490938,0.9999999999999998,48.99431472381186,55.58139534883726,True,1.0107979,101.0,0,2017-04-18
1492473600,2017-04-18,47.8,50.73,47.61,49.91,Cash,39.68859760001326,49.416666666666664,51.22333333333333,48.10333333333333,52.53666666666666,46.29666666666667,54.34333333333333,44.983333333333334,56.14999999999999,43.67,37.456799999999994,False,95.6,False,False,1492041600.0,46.5,49.91,1.0733333333333333,0,0,0.008293333333333333,1.06504,1.0,1.044142259414226,0.9999999999999998,48.99431472381186,58.03488372093029,True,1.0053778,100.0,1,2017-04-19
1492560000,2017-04-19,49.91,50.45,45.28,48.0,Cash,34.208805987880304,47.910000000000004,50.540000000000006,45.370000000000005,53.08000000000001,42.74,55.71000000000001,40.2,58.34000000000001,37.660000000000004,38.1476,False,99.82,False,False,1492041600.0,46.5,48.0,1.032258064516129,0,0,0.008129032258064516,1.0241290322580645,1.0,0.9617311160088159,0.9999999999999998,48.99431472381186,55.81395348837215,True,1.0173664,101.0,0,2017-04-20
1492646400,2017-04-20,48.0,49.55,47.26,49.31,Cash,29.64231297776951,48.70666666666667,50.15333333333334,47.863333333333344,50.99666666666666,46.41666666666667,52.44333333333334,45.573333333333345,53.890000000000015,44.73000000000002,38.794999999999995,False,96.0,False,False,1492041600.0,46.5,49.31,1.0604301075268818,0,0,0.008241720430107527,1.0521883870967743,1.0,1.0272916666666667,0.9999999999999998,48.99431472381186,57.33720930232564,True,1.0161391,101.0,1,2017-04-21
