time,close,high,low,open,volume,volumeto,date,VOL,HH,LL,DR,MA,MA2,STD,RSI,WR,DMA,MAR,close_btc,high_btc,low_btc,open_btc,volume_btc,volumeto_btc,date_btc,RSI_BTC,BTC/ETH
1448409600,0.87,0.9126,0.8674,0.91,1127.55,1010.96,2015-11-25,0.6034140213286027,0.681044776119403,2.110462287104623,0.956043956043956,1.0997095250013276,0.9543680438087846,0.0385324924067859,42.9994504614956,-98.03921568627447,0.9507532656038946,1.1522908087036319,0.00264,0.00287,0.0026,0.00286,104352.74,280.07,2015-11-25,41.43771036912996,329.54545454545456
1448496000,0.86,0.91,0.8155,0.87,3885.03,3367.46,2015-11-26,2.003643663622545,0.6791044776119403,1.9841849148418493,0.9885057471264368,1.0799705645232185,0.9458885743259448,0.047875894399154975,42.89620568372062,-71.19741100323625,0.9820507506488267,1.1417524154923033,0.0025,0.00267,0.0023,0.00264,196784.11,484.45,2015-11-26,40.9805834222652,344.0
1448582400,0.88,0.89,0.86,0.86,634.17,558.08,2015-11-27,0.3467642328198365,0.6641791044776119,2.0924574209245743,1.0232558139534884,1.0979167030559516,0.9717335948180101,0.049096520442486254,43.17465821171813,-58.25242718446601,1.016617247841987,1.1298536027887083,0.00242,0.00252,0.00238,0.0025,59786.75,147.75,2015-11-27,40.7186623436674,363.6363636363637
1448668800,0.91,0.91,0.88,0.88,95.2,85.69,2015-11-28,0.05633678905748613,0.6791044776119403,2.1411192214111923,1.0340909090909092,1.1276136473468865,1.0116978958907283,0.040977021351027154,43.59564072097532,-38.83495145631065,1.02704844931157,1.1145754596574529,0.00256,0.00263,0.00242,0.00242,52307.23,132.55,2015-11-28,41.38761240730769,355.46875
1448755200,0.87,0.91,0.85,0.91,770.16,674.38,2015-11-29,0.48148807673700605,0.6791044776119403,2.068126520681265,0.956043956043956,1.071811361200429,0.9733525169553536,0.027704544575469902,43.160607715345286,-64.72491909385113,0.9505129382942887,1.1011543531556836,0.00234,0.00258,0.0023,0.00256,135368.37,325.93,2015-11-29,40.65203802252002,371.79487179487177
1448841600,0.88,0.88,0.8674,0.87,52.39,45.47,2015-11-30,0.033244540916199425,0.6567164179104478,2.110462287104623,1.0114942528735633,1.076684399332456,0.9903017944718657,0.022455080001354596,43.30493164959338,-52.04460966542749,1.0045465445771813,1.0872285654159182,0.00231,0.00239,0.00221,0.00234,113396.69,259.91,2015-11-30,40.55175247510972,380.95238095238096
1448928000,0.87,0.8885,0.8423,0.88,221.46,191.46,2015-12-01,0.13987748351063478,0.6630597014925372,2.0493917274939175,0.9886363636363636,1.0582345242323545,0.9843655594251309,0.018431809787070888,43.19301970940129,-43.872296601441796,0.982864175322369,1.075042207744817,0.00242,0.00246,0.00186,0.00231,212239.82,476.11,2015-12-01,41.09544115273967,359.504132231405
1449014400,0.82,0.87,0.8,0.87,3512.85,2843.34,2015-12-02,2.2734887040172733,0.6492537313432836,1.9464720194647205,0.9425287356321839,0.9921475153964358,0.9322016556810874,0.03302454636031343,42.63092722955148,-81.8181818181819,0.9375497516641139,1.0643056782296214,0.0023,0.00247,0.00192,0.00242,157634.76,359.83,2015-12-02,40.68128097622784,356.52173913043475
1449100800,0.83,0.83,0.7979,0.82,634.9,512.3,2015-12-03,0.4331508810039223,0.6194029850746268,1.9413625304136255,1.0121951219512195,0.9958892571146091,0.9483243223480058,0.03736697530220439,42.78288540850367,-71.36485280999115,1.0037713562349428,1.050156822561331,0.00229,0.0023,0.00215,0.0023,61235.31,135.75,2015-12-03,40.64644804931347,362.44541484716154
1449187200,0.84,0.84,0.8246,0.83,139.64,115.22,2015-12-04,0.0978633221388084,0.626865671641791,2.0063260340632603,1.0120481927710843,1.001160869865773,0.9634927990383428,0.03764616262105618,42.93711719261319,-62.44424620874226,1.005293372444279,1.039095331968258,0.00233,0.00234,0.00221,0.00229,58645.03,133.08,2015-12-04,40.85315773568707,360.51502145922746
1449273600,0.8699,0.8699,0.8351,0.84,296.72,250.72,2015-12-05,0.20955147565990973,0.649179104477612,2.031873479318735,1.0355952380952382,1.0283429717090427,1.000843336205816,0.027237049382534028,43.40258498752907,-35.771632471008054,1.0271505835489894,1.0274764636066593,0.00221,0.00233,0.0022,0.00233,53346.5,119.91,2015-12-05,40.42220534225373,393.61990950226243
1449360000,0.825,0.87,0.825,0.8699,113.2,93.47,2015-12-06,0.08281720929903624,0.6492537313432836,2.0072992700729926,0.9483848718243476,0.9683507753848756,0.95434527865147,0.030053262148132066,42.86678107605504,-70.08830022075063,0.9416612959152493,1.014675502720772,0.00213,0.00224,0.0021,0.00221,66183.02,144.33,2015-12-06,40.134199737702524,387.32394366197184
1449446400,0.79,0.825,0.7829,0.825,282.08,231.76,2015-12-07,0.2098250614791596,0.6156716417910447,1.904866180048662,0.9575757575757576,0.9211066338332963,0.917988744760783,0.03596291631006358,42.44994714410299,-93.27651515151514,0.9512117481056367,1.0033964349675395,0.00202,0.00218,0.00195,0.00213,128052.97,261.28,2015-12-07,39.736960443374244,391.08910891089107
1449532800,0.7946,0.898,0.7796,0.79,5895.88,4646.76,2015-12-08,4.052205046481718,0.6701492537313433,1.8968369829683698,1.0058227848101264,0.9201487801601751,0.9290057674118434,0.03421875230418599,42.524899561175445,-87.33108108108108,0.9989601055535395,0.9904661654831882,0.00202,0.00208,0.0019,0.00202,134568.34,266.19,2015-12-08,39.736960443374244,393.3663366336633
1449619200,0.8051,0.8533,0.761,0.7946,8125.65,6357.02,2015-12-09,4.985101108168347,0.6367910447761194,1.8515815085158152,1.0132141958217973,0.9244905598846197,0.9468378368207139,0.034954279983366275,42.69872350699903,-67.81021897810217,1.0047185627129656,0.9763979891095906,0.00191,0.00202,0.0018,0.00202,150612.34,283.33,2015-12-09,39.331613220083426,421.5183246073299
1449705600,0.8437,0.8683,0.7797,0.8051,4871.63,4052.04,2015-12-10,3.1014714008867124,0.6479850746268656,1.897080291970803,1.0479443547385419,0.9594783312787435,0.9982949590660024,0.034655488779526504,43.34151007169489,-39.635036496350374,1.0378454609622951,0.9611170752343822,0.00203,0.0021,0.00188,0.00191,103186.39,206.95,2015-12-10,40.01278049596688,415.615763546798
1449792000,0.8998,0.9,0.77,0.8437,2783.98,2311.24,2015-12-11,1.7651183728332132,0.6716417910447761,1.54,1.0664928292046936,1.0165531639906549,1.0700961754586684,0.04560431071943498,44.26866313110963,-0.14388489208631508,1.0594852753327373,0.9499642997555208,0.00201,0.00207,0.00177,0.00203,160055.39,308.1,2015-12-11,39.936522699700944,447.66169154228857
1449878400,0.96,0.96,0.8998,0.8998,2071.35,1933.87,2015-12-12,1.2662423206403786,0.7164179104477612,1.7643137254901962,1.0669037563903088,1.0749678069536983,1.1454220701356257,0.06558563240333168,45.24968927852462,-0.0,1.0574634411974349,0.9384905660377356,0.00224,0.00231,0.00179,0.00201,360471.95,779.48,2015-12-12,41.25042186311495,428.5714285714286
1449964800,0.9199,0.9749,0.8835,0.96,987.99,932.45,2015-12-13,0.5988040767576008,0.7275373134328358,1.5887430318288076,0.9582291666666668,1.0217410138105534,1.101705673682421,0.07375851594594728,44.71469005424859,-25.712949976624564,0.9504852212328275,0.9274174021410021,0.0022,0.0023,0.00211,0.00224,83713.93,185.22,2015-12-13,41.09090618913485,418.1363636363636
1450051200,0.99,0.99,0.9199,0.9199,4292.44,4235.32,2015-12-14,2.3982036547067374,0.7388059701492536,1.483709677419355,1.076203935210349,1.0906374831171524,1.1910806108920116,0.07637471256879201,45.856596882681885,-0.0,1.0674304626860887,0.9156705878205537,0.00223,0.00231,0.00215,0.0022,126486.71,285.66,2015-12-14,41.264729943713455,443.9461883408071
1450137600,1.0,1.0,0.96,0.99,6764.82,6744.23,2015-12-15,3.3912022570517837,0.7462686567164178,1.4519056261343013,1.0101010101010102,1.094563739730256,1.2080533669655398,0.07333225107426614,46.018896906156314,-0.0,1.0035999648589757,0.9060557833464312,0.00218,0.00225,0.00215,0.00223,103007.23,227.04,2015-12-15,41.05868852504862,458.7155963302752
1450224000,0.803,1.1,0.8,1.0,4405.42,4135.87,2015-12-16,2.1475585489055566,0.8208955223880597,1.2099213551119177,0.803,0.8794544972652583,0.9756417608693545,0.09199043879890573,43.40349812586133,-89.99999999999999,0.8034749054285234,0.9014112889977284,0.00218,0.00222,0.00214,0.00218,74216.34,160.77,2015-12-16,41.05868852504862,368.348623853211
1450310400,0.94,0.9701,0.803,0.803,157.67,148.11,2015-12-17,0.08610257384823407,0.723955223880597,1.2144585601935876,1.170610211706102,1.0306271695250127,1.146595951784421,0.07088918821177673,45.597557502775025,-48.48484848484851,1.1718936826519613,0.8988581966655919,0.00207,0.0022,0.002,0.00218,118994.61,247.42,2015-12-17,40.59437438847907,454.1062801932367
1450396800,0.9,0.94,0.9,0.94,5.07,4.563,2015-12-18,0.002852586542055585,0.7014925373134328,1.3611615245009074,0.9574468085106383,0.9916197116369883,1.101971549543417,0.07402286457384631,45.07693075865728,-66.66666666666667,0.96215172756798,0.8998596307208193,0.00199,0.00207,0.00194,0.00207,59965.72,119.27,2015-12-18,40.256531784524874,452.2613065326633
1450483200,0.8935,0.9193,0.8935,0.9,61.79,55.92,2015-12-19,0.03532768875500057,0.8071115013169446,1.351330913490623,0.9927777777777778,0.9898127387293177,1.0979450548235241,0.07435893421364721,44.99174930197004,-68.83333333333337,0.998177756163512,0.9015139094445971,0.00195,0.002,0.0019,0.00199,68249.17,133.11,2015-12-19,40.08632036850609,458.20512820512823
1450569600,1.065,1.065,0.8935,0.8935,1281.96,1223.87,2015-12-20,0.7172765914907755,0.968181818181818,1.351330913490623,1.19194180190263,1.174661719484164,1.3064262678774932,0.08062493056350514,47.65487495826587,-11.666666666666712,1.1867514667392016,0.8991412285307133,0.00205,0.00215,0.00195,0.00195,62433.57,128.42,2015-12-20,40.72566198335315,519.5121951219511
1450656000,0.91,1.065,0.91,1.065,1887.92,1926.82,2015-12-21,1.0228356285504594,0.968181818181818,1.3762855414398065,0.8544600938967137,1.0054759768585841,1.1195301418112527,0.0919252593417149,45.61810238615319,-63.33333333333334,0.8559706681342477,0.8981231851711077,0.00205,0.0021,0.00196,0.00205,116676.93,238.67,2015-12-21,40.72566198335315,443.9024390243902
1450742400,0.88,0.9999,0.88,0.91,3928.98,3564.53,2015-12-22,1.9878371472949803,0.9089999999999999,1.3309134906231095,0.967032967032967,0.9746502334730338,1.0826971462317838,0.08993346547486189,45.23625891821639,-73.33333333333334,0.9693421383553494,0.900205784106113,0.002,0.00209,0.00198,0.00205,88943.29,180.49,2015-12-22,40.50065969707457,440.0
1450828800,0.8709,0.9897,0.87,0.88,395.24,359.08,2015-12-23,0.19865519220658862,0.8997272727272727,1.3157894736842104,0.9896590909090909,0.9686288379790599,1.0726109189796345,0.07643084344156822,45.11936143619704,-74.08396946564886,0.9938219934832236,0.9030570366564123,0.00192,0.00201,0.00192,0.002,42697.32,83.74,2015-12-23,40.138604360322255,453.59375
1450915200,0.87,0.8899,0.85,0.8709,1233.18,1059.47,2015-12-24,0.6073150840365934,0.8089999999999999,1.2855414398064124,0.9989665862900448,0.9661020337003047,1.0725592496523433,0.07904098615769481,45.107597755828365,-90.69767441860465,0.997391359641917,0.9007446758894249,0.00189,0.00196,0.00187,0.00192,42086.17,80.08,2015-12-24,40.001769343639644,460.3174603174603
1451001600,0.88,0.88,0.8569,0.87,16.79,14.5,2015-12-25,0.008422293846926608,0.7999999999999999,1.2959770114942528,1.0114942528735633,0.977128530154409,1.085641040192159,0.07930972725007884,45.26938415942098,-86.04651162790697,1.011413387064171,0.9000475239785121,0.00191,0.00193,0.00188,0.00189,12261.45,23.42,2015-12-25,40.14058871972871,460.73298429319374
1451088000,0.853,1.0,0.85,0.88,2809.15,2657.71,2015-12-26,1.4349558860187903,0.9090909090909091,1.2855414398064124,0.9693181818181817,0.9500367540596534,1.0526172903187596,0.08556356702728356,44.904747998091146,-98.6046511627907,0.9722740916279718,0.902547167709888,0.00205,0.0021,0.00191,0.00191,93851.97,191.65,2015-12-26,41.11377796613957,416.0975609756097
1451174400,0.918,0.918,0.84,0.853,1282.96,1104.46,2015-12-27,0.6481945391991408,0.8345454545454545,1.2704174228675136,1.0762016412661197,1.0227044851941807,1.1319107590706994,0.025106881666302608,45.97376200010736,-65.3333333333333,1.0764893893041578,0.9035204206679887,0.00202,0.00207,0.002,0.00205,16359.84,33.03,2015-12-27,40.96813878194249,454.45544554455444
1451260800,0.8749,0.918,0.84,0.918,3709.2,3227.02,2015-12-28,1.7664968527190636,0.8345454545454545,1.2704174228675136,0.9530501089324619,0.9774130338123024,1.0789685608120696,0.02265370124741956,45.378027608339686,-78.18749999999999,0.9557140385736367,0.9058772139539145,0.00199,0.00204,0.00196,0.00202,39960.9,79.89,2015-12-28,40.82058714808514,439.64824120603015
1451347200,0.86,0.89,0.8433,0.8749,390.7,339.8,2015-12-29,0.18719751693777384,0.8090909090909091,1.2754083484573504,0.9829694822265401,0.9637387685211546,1.0616563072877772,0.024318534072518338,45.17154167788288,-87.49999999999999,0.9860097371140912,0.9077690792260507,0.00201,0.00204,0.00196,0.00199,72058.53,144.04,2015-12-29,40.96522712731961,427.8606965174129
1451433600,0.8925,0.929,0.86,0.86,647.16,574.14,2015-12-30,0.3071583909449122,0.8445454545454545,1.3006654567453115,1.0377906976744187,1.000327277944157,1.102439819755722,0.024359709633320542,45.72126678204747,-67.18750000000001,1.037965173362432,0.9073758585441961,0.00213,0.0022,0.002,0.00201,110140.21,230.57,2015-12-30,41.83558969131455,419.01408450704224
1451520000,0.9488,0.9666,0.8925,0.8925,162.74,151.43,2015-12-31,0.07731231470428858,0.8787272727272727,1.3498185117967332,1.0630812324929972,1.0587111575301507,1.169918014493272,0.035595194716671164,46.66649915223801,-32.00000000000001,1.058364778081412,0.9049447434901766,0.00218,0.00232,0.00212,0.00213,93056.66,208.03,2015-12-31,42.19791485259973,435.2293577981651
1451606400,0.9204,0.9488,0.9184,0.9488,14.6,13.43,2016-01-01,0.007342733485094337,0.8625454545454545,1.3889897156684816,0.9700674536256324,1.0260961078805615,1.1347538715893584,0.03832814194142881,46.25190575229774,-49.74999999999999,0.9691936281037443,0.9042455228140278,0.00215,0.0022,0.00214,0.00218,44507.27,96.21,2016-01-01,42.03758878628505,428.09302325581393
1451692800,0.9547,0.9547,0.9204,0.9204,54.35,51.64,2016-01-02,0.027602722588321107,0.8679090909090909,1.3920145190562614,1.0372664059104737,1.063038506334583,1.174801390023725,0.0375572592071507,46.834010004320575,-9.39968404423382,1.0360028638353647,0.9048665717982467,0.00214,0.00222,0.00214,0.00215,43877.57,95.7,2016-01-02,41.98333341583621,446.1214953271028
1451779200,0.96,0.97,0.9506,0.9547,20.2,19.32,2016-01-03,0.010279755226475226,0.8818181818181817,1.4376890502117363,1.0055514821409868,1.0670389446984843,1.1773001808872676,0.04232611828826295,46.924642992624726,-7.6923076923077,1.0037632111537473,0.9063439911257931,0.00226,0.00229,0.00213,0.00214,75216.44,168.01,2016-01-03,42.885949497852366,424.7787610619469
1451865600,0.95,0.9644,0.9186,0.96,696.44,661.08,2016-01-04,0.3520304954259895,0.8767272727272727,1.3892921960072595,0.9895833333333334,1.0552038209485732,1.162474823242644,0.03981112908733842,46.77113592813436,-15.785319652722992,0.9889084425561849,0.9077218704876157,0.00222,0.00227,0.00213,0.00226,96536.27,211.57,2016-01-04,42.660200486741765,427.9279279279279
1451952000,0.9426,0.9599,0.8416,0.95,857.45,810.83,2016-01-05,0.42804875430964995,0.8726363636363635,1.1059132720105125,0.9922105263157895,1.0465751477818297,1.1500170806695624,0.02534117036994054,46.65588631460468,-21.33956386292834,0.991822742682085,0.9100518291193495,0.00223,0.00225,0.00217,0.00222,39413.97,87.37,2016-01-05,42.73709549225192,422.69058295964123
1452038400,0.95,0.952,0.9292,0.9426,1048.58,985.92,2016-01-06,0.5168704113895715,0.8654545454545454,1.2210249671484887,1.0078506259282833,1.0559638615820344,1.1541171611147556,0.013422305705919646,46.78967869040305,-15.57632398753896,1.008970893127076,0.9149537821290904,0.00222,0.00225,0.00216,0.00223,57663.73,127.12,2016-01-06,42.67869358858222,427.9279279279279
1452124800,0.94,0.96,0.93,0.95,1236.64,1177.73,2016-01-07,0.660104035351024,0.8727272727272726,1.2220762155059133,0.9894736842105263,1.0461811050788759,1.1383949116169567,0.013761208659944452,46.62841458347526,-23.36448598130844,0.9907357089962321,0.9189966455427124,0.00208,0.00224,0.00206,0.00222,176497.35,376.6,2016-01-07,41.86147453759291,451.92307692307696
1452211200,0.985,0.985,0.94,0.94,6714.73,6561.28,2016-01-08,3.67654217023814,0.8954545454545454,1.2352168199737188,1.047872340425532,1.0951672548326346,1.188986006177899,0.015244258952016976,47.45991950649746,-0.0,1.0468237760326071,0.9210934772505414,0.00218,0.0022,0.00204,0.00208,141879.91,302.88,2016-01-08,42.661710359015565,451.83486238532106
1452297600,0.985,0.998,0.9654,0.985,2928.22,2885.61,2016-01-09,1.662259034069966,0.9072727272727272,1.2685939553219447,1.0,1.0935865865221288,1.1842657372084273,0.019195323211877596,47.45991950649746,-8.312020460358065,0.9985566877538287,0.9234300648602323,0.0022,0.00226,0.00216,0.00218,69872.79,153.76,2016-01-09,42.822324725522606,447.7272727272727
1452384000,1.0,1.0,0.985,0.985,1907.83,1907.56,2016-01-10,1.1012732538193482,0.9090909090909091,1.2943495400788436,1.015228426395939,1.1092549578150344,1.197472853290416,0.024498085445118525,47.7424920819718,-0.0,1.0143275086637034,0.9263299412316727,0.00223,0.00226,0.00218,0.0022,72604.77,161.88,2016-01-10,43.06642781270406,448.43049327354254
1452470400,1.07,1.1,1.0,1.0,8280.33,8812.92,2016-01-11,4.2696382210206,1.0,1.314060446780552,1.07,1.18427547797137,1.2753338514128794,0.042531203275990706,49.04741894033698,-11.60990712074304,1.0676314490440575,0.9286003634729603,0.00234,0.00239,0.00223,0.00223,204554.24,472.01,2016-01-11,43.96154173347761,457.2649572649573
1452556800,1.225,1.25,1.047,1.07,18474.31,21540.67,2016-01-12,7.324596616722751,1.0,1.3758212877792377,1.144859813084112,1.346736938850448,1.4494451287403083,0.08070414611121254,51.768703714702035,-7.793017456359075,1.1371821539000113,0.9291396494746079,0.0026,0.00293,0.00234,0.00234,683841.68,1779.96,2016-01-12,46.00886727161505,471.1538461538462
1452643200,1.137,1.225,1.07,1.225,7770.95,8521.69,2016-01-13,2.945573070721248,0.9800000000000001,1.4060446780551905,0.9281632653061224,1.2437838157143393,1.336950271799521,0.08914091896632284,50.215007063674,-35.3125,0.9235536501850259,0.9303141948879066,0.00262,0.0027,0.00245,0.0026,202608.0,520.16,2016-01-13,46.16325404806813,433.96946564885496
1452729600,1.17,1.17,1.1,1.137,1737.1,1996.95,2016-01-14,0.7031117819963558,0.9359999999999999,1.4454664914586073,1.0290237467018468,1.2715373429868742,1.3674102885352581,0.08323533471558223,50.78026079706365,-25.806451612903246,1.0223137871082486,0.9298872135508932,0.00269,0.00273,0.00252,0.00262,129898.62,341.31,2016-01-14,46.707500639369286,434.94423791821555
1452816000,1.299,1.33,1.161,1.17,6375.02,8076.85,2016-01-15,2.5135692887350665,1.0,1.525624178712221,1.1102564102564103,1.3983891074208283,1.505873951742478,0.08926722133867829,52.91280247543979,-8.502468458584788,1.0997625159289275,0.9286229473607159,0.00328,0.00346,0.00269,0.00269,714766.97,2241.63,2016-01-15,50.97038267846602,396.0365853658536
1452902400,1.212,1.32,1.198,1.299,5209.76,6598.66,2016-01-16,1.92622691702608,0.9924812030075187,1.574244415243101,0.9330254041570439,1.295472473347685,1.3954420166209578,0.082900607255988,51.38078944584771,-34.20289855072466,0.9264034355480918,0.9283599446752022,0.00316,0.00365,0.00313,0.00328,307291.48,1039.71,2016-01-16,50.13802949157679,383.54430379746833
1452988800,1.32,1.32,1.206,1.212,1784.17,2329.76,2016-01-17,0.6455149607837583,0.9924812030075187,1.5847568988173455,1.0891089108910892,1.3986517844465687,1.5078993362958224,0.06675228989231884,53.10085518533981,-3.030303030303032,1.0796460852867478,0.927549837565668,0.00342,0.00342,0.00308,0.00316,124129.01,401.45,2016-01-17,51.87551763590687,385.9649122807018
1453075200,1.466,1.55,1.307,1.32,25958.18,38422.1,2016-01-18,7.156610256468697,1.0,1.7174770039421812,1.1106060606060606,1.5339766408632125,1.6589377819119202,0.07590927287673609,55.28314017598899,-16.69980119284295,1.0967537866976593,0.924674003804597,0.00364,0.004,0.0033,0.00342,600558.13,2218.4,2016-01-18,53.28113763739525,402.74725274725273
1453161600,1.355,1.466,1.22,1.466,1957.06,2598.42,2016-01-19,0.536230086526671,0.9458064516129032,1.6031537450722733,0.9242837653478854,1.403874486368431,1.5203280767008318,0.0848734462102413,53.357025243434755,-40.625000000000014,0.9151863522370397,0.9234023286703292,0.00359,0.00385,0.00246,0.00364,503854.2,1727.24,2016-01-19,52.92265778553489,377.4373259052925
1453248000,1.403,1.61,1.281,1.355,4352.62,6604.19,2016-01-20,1.1663527299985068,1.0,1.6833114323258869,1.0354243542435424,1.4377268544421973,1.5606489540982327,0.0736150115612008,54.06324840747858,-40.58823529411766,1.0241135289532444,0.9212365475700064,0.00365,0.00394,0.00348,0.00359,315703.18,1179.21,2016-01-20,53.30733379839948,384.3835616438356
1453334400,1.496,1.54,1.403,1.403,23187.89,34785.76,2016-01-21,5.301561462211793,0.9565217391304347,1.8436268068331143,1.0662865288667143,1.5120794529021617,1.6477077477509225,0.06611326085845022,55.398373772891574,-25.389755011135875,1.0517153854574215,0.9176866801567876,0.0038,0.00381,0.00311,0.00365,293281.0,1052.51,2016-01-21,54.26075777162279,393.6842105263158
1453420800,1.52,1.66,1.42,1.496,6863.38,10767.76,2016-01-22,1.4954886158065028,1.0,1.8659658344283836,1.0160427807486632,1.515202867720796,1.655239704844625,0.07188735641910156,55.73714259185345,-30.303030303030283,1.0020656419956235,0.915397850405616,0.00391,0.00395,0.00372,0.0038,206280.83,796.02,2016-01-22,54.949118425918975,388.74680306905367
1453507200,2.0,2.031,1.389,1.52,23357.59,43518.29,2016-01-23,4.38486202967221,1.0,1.8252299605781865,1.3157894736842106,1.9486226161038072,2.144321408047209,0.11436267497995722,61.67747529037284,-3.7575757575757733,1.286047339017363,0.9087362597747785,0.00516,0.00521,0.00388,0.00391,907851.13,4247.62,2016-01-23,61.64280228293726,387.59689922480624
1453593600,2.1,2.3,1.1,2.0,61453.09,124619.65,2016-01-24,8.332908610646061,1.0,1.4454664914586073,1.05,1.998157888727345,2.214148196101834,0.14301657769852608,62.74049446078331,-16.66666666666665,1.0254206598107651,0.9024499318723311,0.0053,0.00578,0.0049,0.00516,993158.0,5342.02,2016-01-24,62.28325642541137,396.22641509433964
1453680000,2.596,2.88,2.05,2.1,15340.46,36880.01,2016-01-25,1.9686294066171943,1.0,2.693823915900131,1.2361904761904763,2.389569840609433,2.678564058540451,0.17845096132453564,67.32746005045486,-15.955056179775273,1.1958863982121972,0.892108528444718,0.00634,0.00679,0.00513,0.0053,1158405.81,7061.67,2016-01-25,66.52063795871406,409.4637223974763
1453766400,2.3,2.802,2.25,2.596,40093.85,106570.42,2016-01-26,4.412631894831918,0.9729166666666668,2.9566360052562417,0.8859784283513096,2.0598466041189774,2.3299963733099927,0.19822397589968271,62.63209570759428,-32.58426966292136,0.8620156519859811,0.8840557125815434,0.00583,0.00729,0.00577,0.00634,1002324.54,6779.46,2016-01-26,62.980036456810176,394.5111492281303
